Unnamed: 0,author,message,time_text,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
839,username@n77aueo7aF,hello,22:19:00,,,,,,
840,username@LnyooneneR,That was nasty move,22:23:00,,,,,,
841,username@loMllto Ae,7:38 hear,22:24:00,,,,,,
842,username@ ITWW hcMr,Nogla would never lie,22:25:00,,,,,,
843,username@KlxeexttKx,Nogla love the stream man,22:26:00,,,,,,
844,username@uaNaagmmNm,"yeah, the last person to vote should always be sus",22:33:00,,,,,,
845,username@ebruujeuij,cm and itn Icm,22:36:00,,,,,,
846,username@ansbeFacae,noble,22:38:00,,,,,,
847,username@BOL___EO4_,Wholesome game & chat. Way different from Basically's stream last night,22:40:00,,,,,,
848,username@omfiogy/fs,3:40uk time,22:40:00,,,,,,
849,username@Zc eeeMcee,Damn,22:41:00,,,,,,
850,username@xaMd  MaxM,"Roses are red, my heart has fallen hush; through space I now float, cuz they thought I was sus",22:43:00,,,,,,
851,username@aa gn nGDi,who's the impostor?,22:54:00,,,,,,
852,username@eerry rTel,yesssss forget school we only watch nogla,22:56:00,,,,,,
853,username@VTPPPS APA,Hi nogla,22:57:00,,,,,,
854,username@iRRiieeRr,Bad poem,22:59:00,,,,,,
855,username@ilDuileenD,Lazar,23:05:00,,,,,,
856,username@rrfofreWle,Hi,23:08:00,,,,,,
857,username@xaMd  MaxM,I agree,23:08:00,,,,,,
858,username@rrVCeVfnso,GOTS TO GOES BYEEEEEES!!!!,23:09:00,,,,,,
859,username@l lo  OHal,uuuuuuf,23:11:00,,,,,,
860,username@lkka ckXdd,love you mom,23:17:00,,,,,,
861,username@a31as6acaa,"alright, if lights are getting abused it has to be lazar",23:20:00,,,,,,
862,username@chohimrinm,there making a among us 2,23:21:00,,,,,,
863,username@ hsitfsNss,Whomst Has Awaken The Ancient One,23:22:00,,,,,,
864,username@xaMd  MaxM,"The ending felt right, but nothing else",23:30:00,,,,,,
865,username@gh &sehvhi,"Roses are red violets are green, I was very bored, until nogla started his stream!",23:31:00,,,,,,
866,username@ne oryn nS,get that win,23:32:00,,,,,,
867,username@ansbeFacae,hahhahahaah nogla,23:33:00,,,,,,
868,username@OILDOLIIDU,nogla do you miss the old days?,23:34:00,,,,,,
869,username@ aeDr elip,GUYS FLIGHT GOT HACKED,23:43:00,,,,,,
870,username@adensiaske,pp poo poo check,23:51:00,,,,,,
871,username@iRRiieeRr,I miss nogla playing gmod,23:54:00,,,,,,
872,username@qer_r__srr,FACECAM,23:57:00,,,,,,
873,username@xaMd  MaxM,This entertains you completely??? Must be nice,01-01-00 0:01,,,,,,
874,username@ansbeFacae,mogul plz,01-01-00 0:01,,,,,,
875,username@Si RS SSei,Your poor pet 😭😭,01-01-00 0:02,,,,,,
876,username@2erel re r,hey guys did you know if people had any tip for starting up Youtubers,01-01-00 0:02,,,,,,
877,username@rrVCeVfnso,ALSO THIS IS FOR YOU GUYS OUT THERE... TO-TA-TOEEEEEEE,01-01-00 0:13,,,,,,
878,username@LnyooneneR,Noooooö,01-01-00 0:14,,,,,,
879,username@uaNaagmmNm,SideArms wth?,01-01-00 0:15,,,,,,
880,username@bWbbAeybWy,Among sus,01-01-00 0:16,,,,,,
881,username@FedeMaidaF,He must be desperate to play this game because he’s playing with people he NEVER plays with....EVER.,01-01-00 0:18,,,,,,
882,username@ninafiofng,i will give nogla a potato if he gives me a hi 5,01-01-00 0:18,,,,,,
883,username@uhSres4u4h,what the heck? where's thedoo,01-01-00 0:22,,,,,,
884,username@oohohsnJsi,This is a very interesting lobby indeed,01-01-00 0:22,,,,,,
885,username@eSxXoZozoz,Why is side talking?,01-01-00 0:28,,,,,,
886,username@ mmgTgm ia,OMG WHAT'S GOING ON,01-01-00 0:36,,,,,,
887,username@bWbbAeybWy,MCNASTYYYY,01-01-00 0:37,,,,,,
888,username@aRRmdodmdo,still live?,01-01-00 0:38,,,,,,
889,username@niobo drbr,His dicord is fucked,01-01-00 0:38,,,,,,
890,username@loMllto Ae,nice Nogla chat,01-01-00 0:45,,,,,,
891,username@ YYPLLSP L,󠀠,01-01-00 0:48,,,,,,
892,username@ilR sReS S,Idiots,01-01-00 0:49,,,,,,
893,username@'cI eDeScr,Nogla you sus,01-01-00 1:00,,,,,,
894,username@aClDooDoii,hey nogla,01-01-00 1:03,,,,,,
895,username@uaNaagmmNm,YESSSSSSSSS,01-01-00 1:07,,,,,,
896,username@LnyooneneR,Gg,01-01-00 1:07,,,,,,
897,username@Cheee aelC,And no one noticed that Nogla’s little son is sitting sadly by vitals...where Lazer said he was when he saw Nogla had died.,01-01-00 1:10,,,,,,
898,username@ToeuuduoTu,What time is it for Nogales,01-01-00 1:11,,,,,,
899,username@ eGdG  gas,ahhhh the wonders of Nogla yelling at his friends for ad revenue,01-01-00 1:15,,,,,,
900,username@xaMd  MaxM,Who knocks at the Garden Gate?,01-01-00 1:16,,,,,,
901,username@ YYPLLSP L,󠀠,01-01-00 1:17,,,,,,
902,username@ mmgTgm ia,whoop,01-01-00 1:18,,,,,,
903,username@icDioroDeC,gay,01-01-00 1:18,,,,,,
904,username@sssamiaKei,Easy,01-01-00 1:21,,,,,,
905,username@uaNaagmmNm,Literally vote Lazar,01-01-00 1:23,,,,,,
906,username@uaNaagmmNm,He's always sus,01-01-00 1:27,,,,,,
907,username@Heiif a in,Sigh,01-01-00 1:28,,,,,,
908,username@l lo  OHal,lol,01-01-00 1:30,,,,,,
909,username@uaNaagmmNm,Don't care if he dies,01-01-00 1:32,,,,,,
910,username@ YYPLLSP L,󠀠,01-01-00 1:37,,,,,,
911,username@uaNaagmmNm,I called it,01-01-00 1:43,,,,,,
912,username@ansbeFacae,ongka plz talk to new plz!!!!!!,01-01-00 1:43,,,,,,
913,username@aClDooDoii,I SAW RED VENT!,01-01-00 1:46,,,,,,
914,username@d nw eAAnd,lazar live?,01-01-00 1:51,,,,,,
915,username@'cI eDeScr,/(•) (•)\ No this is Patrick,01-01-00 1:55,,,,,,
916,username@u eedeuJuJ,Wow I just uploaded a 100000 iq among us vid and now I see this lol,01-01-00 2:00,,,,,,
917,username@mDniT gG_,imposter,01-01-00 2:00,,,,,,
918,username@yoPeFylely,uyfyrx5rudr5i4i5ci45r5idtyditydryryuryrid,01-01-00 2:01,,,,,,
919,username@eSrLoLoh a,Deluxe finna be imposter NO CAP,01-01-00 2:02,,,,,,
920,username@eZZeXZZZee,Gg,01-01-00 2:03,,,,,,
921,username@Joo iilHJl,Yes finally an among us game without ninja,01-01-00 2:07,,,,,,
922,username@ien niJJua,"dahti properly coverd the code, impressive",01-01-00 2:12,,,,,,
923,username@ YYPLLSP L,󠀠,01-01-00 2:13,,,,,,
924,username@ansbeFacae,niece,01-01-00 2:13,,,,,,
925,username@ok1c_dDak,No face cam?,01-01-00 2:16,,,,,,
926,username@gh &sehvhi,:_noglaSip:,01-01-00 2:23,,,,,,
927,username@aMayelayyM,Is this the rusty crab?,01-01-00 2:29,,,,,,
928,username@a mtls tmx,can i join am a youtubers,01-01-00 2:31,,,,,,
929,username@NYOSVAIJKD,did it end,01-01-00 2:36,,,,,,
930,username@uaNaagmmNm,"If he gets it again, then just ban him",01-01-00 2:42,,,,,,
931,username@xaMd  MaxM,*Covered; but what code?,01-01-00 2:43,,,,,,
932,username@  r  llela,hi,01-01-00 2:46,,,,,,
933,username@irndfuinef,lmaoo,01-01-00 2:48,,,,,,
934,username@dHddododrl,I’ve been watching you since I was a little,01-01-00 2:50,,,,,,
935,username@iNooisrroo,hi nogla,01-01-00 2:52,,,,,,
936,username@uaNaagmmNm,Good,01-01-00 2:53,,,,,,
937,username@ YYPLLSP L,󠀠,01-01-00 2:53,,,,,,
938,username@ansbeFacae,Sapp,01-01-00 2:56,,,,,,
939,username@uaNaagmmNm,Glad he died first,01-01-00 3:01,,,,,,
940,username@ Hah  ha a,🥔,01-01-00 3:06,,,,,,
941,username@NYOSVAIJKD,Hi,01-01-00 3:06,,,,,,
942,username@yelDKfflfD,hi,01-01-00 3:06,,,,,,
943,username@islsysytie,nogla voted first,01-01-00 3:08,,,,,,
944,username@l lo  OHal,lol,01-01-00 3:12,,,,,,
945,username@liilialsil,thank u for existing nogla ❤,01-01-00 3:18,,,,,,
946,username@o taagmamg,the codes covers stupid,01-01-00 3:18,,,,,,
947,username@ YYPLLSP L,󠀠,01-01-00 3:20,,,,,,
948,username@xaMd  MaxM,Ni Hiao,01-01-00 3:20,,,,,,
949,username@lyeyuklesy,my azz hole burns,01-01-00 3:24,,,,,,
950,username@iNooisrroo,😁,01-01-00 3:27,,,,,,
951,username@goFnFonuFu,Poofesure and Nogla... great crossover,01-01-00 3:27,,,,,,
952,username@oss rsAroi,wthhhh yumi????,01-01-00 3:29,,,,,,
953,username@NYOSVAIJKD,😍😍😍😍,01-01-00 3:31,,,,,,
954,username@nnKennneen,wassup,01-01-00 3:31,,,,,,
955,username@.cM.turDrc,11hours early noice,01-01-00 3:33,,,,,,
956,username@yelDKfflfD,my cosion sead ur name was nagolaa,01-01-00 3:35,,,,,,
957,username@ogsMols M,"I love how I hope on the live stream and I'm like ""aye noglas live"" then the first word I heard was bitch 😂 🤣",01-01-00 3:37,,,,,,
958,username@ansbeFacae,ongka plz talk to me look at your chat,01-01-00 3:38,,,,,,
959,username@l lo  OHal,:chillwcat:,01-01-00 3:39,,,,,,
960,username@ mmgTgm ia,dayum.... I bet its McNasty and Pete,01-01-00 3:40,,,,,,
961,username@xaMd  MaxM,WDYM Code covers??,01-01-00 3:41,,,,,,
962,username@tttiK___o_,It’s crazy how I’ve been watching dis man vanoss wild cat since gmod😭,01-01-00 3:43,,,,,,
963,username@rmahha bah,L,01-01-00 3:46,,,,,,
964,username@TreTin ire,"oh hell yeah, yumi and mcnasty",01-01-00 3:49,,,,,,
965,username@aClDooDoii,🤣,01-01-00 3:51,,,,,,
966,username@AiAA lnllA,its kruz,01-01-00 3:56,,,,,,
967,username@c i 0 iSc,Hi,01-01-00 4:04,,,,,,
968,username@ansbeFacae,shut up,01-01-00 4:06,,,,,,
969,username@gl7l9oo878,How do you make it so if you vote someone out it does not say if there inposter,01-01-00 4:10,,,,,,
970,username@CotChhso r,hi,01-01-00 4:11,,,,,,
971,username@norcartran,Hello NOGLA .. Keep your eye on LAZAR ... haha,01-01-00 4:11,,,,,,
972,username@glairlrZil,:shelterin:,01-01-00 4:11,,,,,,
973,username@aClDooDoii,i sus pink,01-01-00 4:13,,,,,,
974,username@oushlonurx,Hi,01-01-00 4:14,,,,,,
975,username@2erel re r,hey guys i know that you guys don't care about me i just saying that in two weeks I gotta 5 subs with one being my,01-01-00 4:17,,,,,,
976,username@yyZa8Jy_3a,I love that Chicken from poppeys,01-01-00 4:21,,,,,,
977,username@o taagmamg,shut up you can't join,01-01-00 4:22,,,,,,
978,username@aMayelayyM,#beliveinvanoss,01-01-00 4:24,,,,,,
979,username@xaMd  MaxM,"""Shut up.....Meg""",01-01-00 4:25,,,,,,
980,username@ansbeFacae,o ongka,01-01-00 4:25,,,,,,
981,username@ eir irRMd,Fellow Brotatoes of the Chat! What's Good!,01-01-00 4:28,,,,,,
982,username@oorno nanr,I don’t think Deluxe did keys,01-01-00 4:29,,,,,,
983,username@AITTRET TA,anyone else remember deluxe arguing about not having uno,01-01-00 4:30,,,,,,
984,username@iy3332ky1r,how do you play this game?,01-01-00 4:31,,,,,,
985,username@caGlaeGGce,no face cam damn lol,01-01-00 4:35,,,,,,
986,username@neaonnnenJ,tom kruz,01-01-00 4:36,,,,,,
987,username@PUOBNBNBUR,Kruz,01-01-00 4:37,,,,,,
988,username@2erel re r,that mean i have 6 subs,01-01-00 4:38,,,,,,
989,username@ FeeeGeniz,Roblox sucks,01-01-00 4:39,,,,,,
990,username@nnKennneen,McNasty used to be my stripper name,01-01-00 4:41,,,,,,
991,username@e《《ydRym R,is nogla playing with randoms??,01-01-00 4:44,,,,,,
992,username@ YYPLLSP L,󠀠,01-01-00 4:45,,,,,,
993,username@c i 0 iSc,Nogales my man,01-01-00 4:48,,,,,,
994,username@aClDooDoii,🥔,01-01-00 4:51,,,,,,
995,username@OraOaagcnt,Why is there 7k people,01-01-00 4:51,,,,,,
996,username@lyeyuklesy,keep voting brown,01-01-00 4:52,,,,,,
997,username@iNooisrroo,kruz,01-01-00 4:53,,,,,,
998,username@vrrovvvvvv,coolguys you turn off confirm ejects in the game settings,01-01-00 4:54,,,,,,
999,username@easKisrisr,isa that POOFESURE,01-01-00 4:54,,,,,,
1000,username@xaMd  MaxM,Could you tell me what Renegade Media Group is?,01-01-00 4:55,,,,,,
1001,username@nia atZaia,dude i am playing amoung us right now,01-01-00 4:56,,,,,,
1002,username@AITTRET TA,anyone else remember deluxe arguing about not having uno,01-01-00 4:57,,,,,,
1003,username@FedeMaidaF,It’s funny because Nogla thinks he’s big brain at this game but he’s really not. 😂,01-01-00 5:00,,,,,,
1004,username@ gOoOie ri,playing with youtubers,01-01-00 5:04,,,,,,
1005,username@uaseaesaro,face cam,01-01-00 5:08,,,,,,
1006,username@SHLRSEEEET,Ken ummmmmm,01-01-00 5:12,,,,,,
1007,username@nnnnningag,It vanoss,01-01-00 5:12,,,,,,
1008,username@iNooisrroo,hi nogla,01-01-00 5:14,,,,,,
1009,username@o taagmamg,mad max the fi,01-01-00 5:15,,,,,,
1010,username@mmasW llgs,HI,01-01-00 5:26,,,,,,
1011,username@rrsasOmaaj,Yoo sup,01-01-00 5:29,,,,,,
1012,username@lt  nStaaa,yumi,01-01-00 5:35,,,,,,
1013,username@AITTRET TA,anyone else remember deluxe arguing about not having uno,01-01-00 5:36,,,,,,
1014,username@ FeeeGeniz,Is this OnlyFans?,01-01-00 5:41,,,,1,,
1015,username@nansPnPnnu,Hry,01-01-00 5:41,,,,,,
1016,username@amcerkcmgi,good aye,01-01-00 5:44,,,,,,
1017,username@ YYPLLSP L,󠀠,01-01-00 5:44,,,,,,
1018,username@eDl aee  G,Hello,01-01-00 5:47,,,,,,
1019,username@c i 0 iSc,🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔🥔,01-01-00 5:48,,,,,,
1020,username@GTdryeGTdG,How’s my dad doing,01-01-00 5:49,,,,,,
1021,username@ansbeFacae,cannot,01-01-00 5:49,,,,,,
1022,username@iNooisrroo,no,01-01-00 5:49,,,,,,
1023,username@ZOUDUZDUEE,McNasty holy shit,01-01-00 5:50,,,,,,
1024,username@ eir irRMd,"That's us @Mad Max We are a youtube group who does Gaming, Reactions, Reviews, and IRL stuff for fun.",01-01-00 6:05,,,,,,
1025,username@ yesrrrAes,Mk,01-01-00 6:15,,,,,,
1026,username@xaMd  MaxM,@the omega I only know c# idk what fi is,01-01-00 6:21,,,,,,
1027,username@ansbeFacae,yo dad diedd!!,01-01-00 6:22,,,,,,
1028,username@Pnkeisi yy,McNasy is sus for me,01-01-00 6:22,,,,,,
1029,username@easKisrisr,NATE?,01-01-00 6:28,,,,,,
1030,username@lAiOilTiiA,hi,01-01-00 6:29,,,,,,
1031,username@aClDooDoii,ITS YUMI,01-01-00 6:30,,,,,,
1032,username@AITTRET TA,7k viewers but only 1k likes let's get that higher guys,01-01-00 6:32,,,,,,
1033,username@ChthihthCl,Why no face cam?,01-01-00 6:32,,,,,,
1034,username@oea aBaanl,"love how he calls yumi ""you-me""",01-01-00 6:35,,,,,,
1035,username@JTJThqsJqe,There is no way white could upload that quick and swipe card F,01-01-00 6:42,,,,,,
1036,username@AITTRET TA,7k viewers but only 1k likes let's get that higher guys,01-01-00 6:52,,,,,,
1037,username@2erel re r,i have six videos,01-01-00 6:57,,,,,,
1038,username@ YYPLLSP L,󠀠,01-01-00 7:00,,,,,,
1039,username@ChthihthCl,How do I skip ?,01-01-00 7:07,,,,,,
1040,username@amhncSdSpd,🥰🥰🥰I love Nogla so much,01-01-00 7:10,,,,,,
1041,username@GTdryeGTdG,Dad!!!,01-01-00 7:10,,,,,,
1042,username@efilylDDif,nogla you sexy beast hows it going,01-01-00 7:13,,,,,,
1043,username@AITTRET TA,guys let's get more likes,01-01-00 7:22,,,,,,
1044,username@ J xTxxTxx,:_noglaHey::_noglaHey:,01-01-00 7:24,,,,,,
1045,username@0hl1glA30h,Is among us down on mobile or is it just me,01-01-00 7:25,,,,,,
1046,username@dHHaHdeHee,hi,01-01-00 7:25,,,,,,
1047,username@GleiGaiOaG,i lke your vid,01-01-00 7:26,,,,,,
1048,username@shasheJC h,Ow wow nogla collab with yumi and mcnasty,01-01-00 7:28,,,,,,
1049,username@lyeyuklesy,👉👌,01-01-00 7:28,,,,,,
1050,username@e eHdgdehe,Simp,01-01-00 7:29,,,,,,
1051,username@amhncSdSpd,McNasty?? From TheDooo?,01-01-00 7:31,,,,,,
1052,username@a dnBrnnna,HEY NOGLA!,01-01-00 7:32,,,,,,
1053,username@Лу уЛотЛуу,HOWDY DOODY NOGLA!!!,01-01-00 7:38,,,,,,
1054,username@mXmoXXmXoe,@Angel no its on mobile,01-01-00 7:46,,,,,,
1055,username@ansbeFacae,you sound dumb,01-01-00 7:49,,,,,,
1056,username@ FeeeGeniz,Is this OnlyFans?,01-01-00 7:50,,,,1,,
1057,username@norcartran,liked and subed 🙂,01-01-00 7:54,,,,,,
1058,username@AITTRET TA,8k viewers but only 1k likes let's get that higher guys,01-01-00 7:56,,,,,,
1059,username@laa uOinsa,Who what you tubers are in the game,01-01-00 7:56,,,,,,
1060,username@oyeieeyosi,McNasty & Nogla FTW,01-01-00 8:00,,,,,,
1061,username@lMeao lnln,Hi guys,01-01-00 8:01,,,,,,
1062,username@NNLTQTSALS,Hello Chat,01-01-00 8:03,,,,,,
1063,username@e eHdgdehe,:yougotthis:,01-01-00 8:04,,,,,,
1064,username@Лу уЛотЛуу,why no face cam,01-01-00 8:10,,,,,,
1065,username@4MMXXDD4,Hi Nogales,01-01-00 8:13,,,,,,
1066,username@lx6lxV6VVl,@xTJ x nice profile homie,01-01-00 8:17,,,,,,
1067,username@B omBmmm B,Yay,01-01-00 8:19,,,,,,
1068,username@AiAA lnllA,ITS GOTTA BE KRUZ,01-01-00 8:20,,,,,,
1069,username@ mmgTgm ia,Yumi and McNasty,01-01-00 8:21,,,,,,
1070,username@ansbeFacae,y'all like play call of duty,01-01-00 8:22,,,,,,
1071,username@lsneDDi_io,:elbowcough:,01-01-00 8:23,,,,,,
1072,username@AITTRET TA,let's get more likes on the video guys!!,01-01-00 8:30,,,,,,
1073,username@s h c31hhs,pro gamer move,01-01-00 8:36,,,,,,
1074,username@l lo  OHal,:chillwcat:,01-01-00 8:43,,,,,,
1075,username@lsneDDi_io,:videocall:,01-01-00 8:43,,,,,,
1076,username@iRRiieeRr,It’s gotta be yumi or kruz,01-01-00 8:46,,,,,,
1077,username@ansbeFacae,😠😠😠😭😭😭😭,01-01-00 8:49,,,,,,
1078,username@uhSres4u4h,it's kruz he is wayy to defensive,01-01-00 8:52,,,,,,
1079,username@yseyes eeH,Sah,01-01-00 8:52,,,,,,
1080,username@NNLTQTSALS,Hello Chat👋,01-01-00 8:53,,,,,,
1081,username@laLyaii li,Can I join u after you are done,01-01-00 8:53,,,,,,
1082,username@gh &sehvhi,:_noglaDetect:,01-01-00 8:54,,,,,,
1083,username@e eHdgdehe,Hi algoN,01-01-00 8:54,,,,,,
1084,username@flzinellen,poggers,01-01-00 8:58,,,,,,
1085,username@esK tesCh,Hola,01-01-00 9:01,,,,,,
1086,username@ gOoOie ri,:_noglaSip:,01-01-00 9:06,,,,,,
1087,username@feiaeeadet,Cruz is a chick,01-01-00 9:06,,,,,,
1088,username@AITTRET TA,9k viewers but only 1k likes let's get that higher guys,01-01-00 9:12,,,,,,
1089,username@eo uee  ou,GUYS DONT FORGET TO LIKE,01-01-00 9:16,,,,,,
1090,username@  oraa6in,i play cod,01-01-00 9:16,,,,,,
1091,username@ J xTxxTxx,How is your day going,01-01-00 9:18,,,,,,
1092,username@GTdryeGTdG,^^^^,01-01-00 9:21,,,,,,
1093,username@pmS pr  rr,What is the code?,01-01-00 9:22,,,,,,
1094,username@VuVCCVuC t,When is the shouting going to start,01-01-00 9:23,,,,,,
1095,username@ioevlikcki,its prob yumi,01-01-00 9:25,,,,,,
1096,username@laLyaii li,I need the code,01-01-00 9:29,,,,,,
1097,username@uhSres4u4h,no one accused kruz yet he acts so defensive it's kruz dude,01-01-00 9:30,,,,,,
1098,username@AITTRET TA,like the video guys,01-01-00 9:33,,,,,,
1099,username@n i isr oh,use the potato nogla,01-01-00 9:37,,,,,,
1100,username@gh &sehvhi,:_noglaLaugh:,01-01-00 9:41,,,,,,
1101,username@xaMd  MaxM,"@Renegade Media Group That's actually sounds pretty awesome. I've never heard of you guys before, but I am definitely interested!",01-01-00 9:42,,,,,,
1102,username@lMeao lnln,xTJx my day is fine how bout u?,01-01-00 9:46,,,,,,
1103,username@GTdryeGTdG,My dad 😭,01-01-00 9:48,,,,,,
1104,username@aHyPrbrbbe,potato,01-01-00 9:51,,,,,,
1105,username@re wlDDwer,so its just among us with nogla?,01-01-00 9:56,,,,,,
1106,username@wahhzzwhzz,loooool,01-01-00 9:56,,,,,,
1107,username@uhSres4u4h,kruz is sooooo annoying!,01-01-00 9:58,,,,,,
1108,username@feiaeeadet,@Superghost48 Kruz is a chick,01-01-00 10:00,,,,,,
1109,username@asnanarana,Dadddsd,01-01-00 10:07,,,,,,
1110,username@rriWttentr,Yo,01-01-00 10:09,,,,,,
1111,username@ansbeFacae,nogla plz talk to me reeee,01-01-00 10:10,,,,,,
1112,username@Ji ohSaJao,Who wanna suck my dick,01-01-00 10:12,,,,1,,
1113,username@kkkkkakaa,MCNASTY SAID HE WAS DOING WIRES!,01-01-00 10:19,,,,,,
1114,username@ uuoPnouPm,In tents,01-01-00 10:22,,,,,,
1115,username@AAre i cvA,hey nogla,01-01-00 10:24,,,,,,
1116,username@NNLTQTSALS,simps,01-01-00 10:25,,,,,,
1117,username@AITTRET TA,when you like the video it tells nogla that we enjoy this and he will do more,01-01-00 10:26,,,,,,
1118,username@rlebrlyble,Mcnasty,01-01-00 10:27,,,,,,
1119,username@d nw eAAnd,ooooh courage juat announced nogla for his group tomorrow,01-01-00 10:27,,,,,,
1120,username@ansbeFacae,shut up,01-01-00 10:32,,,,,,
1121,username@uhSres4u4h,hunter sorry she kinda sounded like a guy at first didn't know,01-01-00 10:32,,,,,,
1122,username@ akenkiwwk,I love that game but the amount of hackers In public games is ridiculous,01-01-00 10:38,,,,,,
1123,username@spnntp ing,hi David,01-01-00 10:41,,,,,,
1124,username@xaMd  MaxM,I appreciate that profile pic @xTJ x,01-01-00 10:44,,,,,,
1125,username@Ji ohSaJao,U shut up bitch,01-01-00 10:46,,,,,,1
1126,username@re wlDDwer,"@Hunter Satterfield doesnt mean they cant be annoying lol, simp",01-01-00 10:49,,,,,,
1127,username@uhSres4u4h,sounds like a 12 year old kid,01-01-00 10:56,,,,,,
1128,username@ uuoPnouPm,Lel,01-01-00 11:07,,,,,,
1129,username@AITTRET TA,when you like the video it tells nogla that we enjoy this and he will do more,01-01-00 11:07,,,,,,
1130,username@iNooisrroo,self report,01-01-00 11:08,,,,,,
1131,username@ mmgTgm ia,HE'S SELF REPORTING,01-01-00 11:10,,,,,,
1132,username@MDMOMLMRNI,:0,01-01-00 11:16,,,,,,
1133,username@rrn zodrnz,Mangos,01-01-00 11:18,,,,,,
1134,username@lyeyuklesy,GOOooOOOoOoOooooOOOoOOOoOOoOOoOOooOOOOOOOooooooOoOoOoOOOoOOoOOOOOOOooOOOOOOOooOOOOooOooooOOooooOOOOooOOoOoOoOOOoOooOoOoOoOooON!!!!!!!!,01-01-00 11:19,,,,,,
1135,username@gggdgAAgdg,Lol,01-01-00 11:22,,,,,,
1136,username@Ga ac66cGo,fot me im watching this 4 am,01-01-00 11:23,,,,,,
1137,username@ioevlikcki,its totally mcnasty,01-01-00 11:24,,,,,,
1138,username@insnCisign,self report,01-01-00 11:24,,,,,,
1139,username@FedeMaidaF,Nogla votes way too fucking fast every round.,01-01-00 11:32,,,,,,
1140,username@ooaey yyae,its me joey,01-01-00 11:39,,,,,,
1141,username@NNLTQTSALS,off,01-01-00 11:41,,,,,,
1142,username@2l2l1leiie,LEXI,01-01-00 11:42,,,,,,
1143,username@feiaeeadet,@Drew Welter Don't think I was talking to you. I didn't say she wasn't annoying smh.,01-01-00 11:42,,,,,,
1144,username@kkkkkakaa,NOGLA IT'S MCNASTY OMG,01-01-00 11:47,,,,,,
1145,username@go  oagaio,hi,01-01-00 11:47,,,,,,
1146,username@Pnkeisi yy,McNasty is too sus tho,01-01-00 11:48,,,,,,
1147,username@Fexelxilil,ni nogla,01-01-00 11:50,,,,,,
1148,username@ mmgTgm ia,NO IT'S MCNASTY,01-01-00 11:55,,,,,,
1149,username@oIIaBBIoyo,my pp hurts,01-01-00 12:00,,,,,,
1150,username@2s272nS7s,mcnasty,01-01-00 12:01,,,,,,
1151,username@ FeeeGeniz,...,01-01-00 12:08,,,,,,
1152,username@spe vilrpp,salt,01-01-00 12:09,,,,,,
1153,username@gggdgAAgdg,Mcnasty sounds like the name of a burger you can get at Mcdonalds,01-01-00 12:14,,,,,,
1154,username@lyeyuklesy,Its mc nasty duuuuuuuuuuuuuuude !!!!!!!!!!!!!!!!!!!!!!!!!!!!,01-01-00 12:19,,,,,,
1155,username@d7kkkk_d1_,Nogla the AMONG US PRO,01-01-00 12:22,,,,,,
1156,username@aamaamSayh,oh my nogla and sp33dy in a lobby im so happy rn,01-01-00 12:23,,,,,,
1157,username@Zuuuzzzzuz,self report,01-01-00 12:23,,,,,,
1158,username@AiAA lnllA,IT DOES,01-01-00 12:23,,,,,,
1159,username@6a7iaiag e,Hello,01-01-00 12:28,,,,,,
1160,username@yllicpilpE,:videocall::videocall::videocall::chillwdog::chillwdog::elbowcough::learning::yougotthis::washhands:,01-01-00 12:33,,,,,,
1161,username@gh &sehvhi,GG,01-01-00 12:37,,,,,,
1162,username@dnh d sshn,OLJVQQ,01-01-00 12:38,,,,,,
1163,username@lMeao lnln,ggs,01-01-00 12:44,,,,,,
1164,username@GTdryeGTdG,Gg,01-01-00 12:44,,,,,,
1165,username@feiaeeadet,@Drew Welter Just saying she's a chick that's all.,01-01-00 12:44,,,,,,
1166,username@Лу уЛотЛуу,gg,01-01-00 12:44,,,,,,
1167,username@tmaGGaemmG,There no card swipe on this map,01-01-00 12:45,,,,,,
1168,username@wpppww,Believeinnogla,01-01-00 12:47,,,,,,
1169,username@ mmgTgm ia,YOOOOOOOOO,01-01-00 12:48,,,,,,
1170,username@laLyaii li,Ima join u guys next,01-01-00 12:48,,,,,,
1171,username@erevteenee,big brain,01-01-00 12:49,,,,,,
1172,username@gh &sehvhi,Well played,01-01-00 12:49,,,,,,
1173,username@AAAeAlelgl,ASSSSSSSSSSS BANDED ME!!!,01-01-00 12:49,,,,,,
1174,username@ gOoOie ri,gg,01-01-00 12:52,,,,,,
1175,username@cbcMta arr,Pro tip when your imposter and you are a suspect say that a random color that is not the other imposter and is alive and is also suspect then say you saw him confirm that he is crewmate.,01-01-00 12:52,,,,,,
1176,username@rrn zodrnz,Gg big nut,01-01-00 12:56,,,,,,
1177,username@ko1e2O2ifk,Y’all know they won’t vote nogla right because they can see his live..,01-01-00 12:59,,,,,,
1178,username@uhSres4u4h,gamecity yes their is idiot,01-01-00 13:02,,,,,,
1179,username@llliinamil,lol,01-01-00 13:03,,,,,,
1180,username@GTdryeGTdG,GG,01-01-00 13:09,,,,,,
1181,username@a nnnz eFe,oh mygod YOUR STILL LIVE,01-01-00 13:10,,,,,,
1182,username@y AsyyARAA,"i,m wanna join :(",01-01-00 13:10,,,,,,
