,Direct Harassment corr coeff,Direct Harassment p-val,Hate Speech corr coeff,Hate Speech p-val,Others corr coeff,Others p-val,Sexual Harassment corr coeff,Sexual Harassment p-val,Toxic corr coeff,Toxic p-val,Trolling corr coeff,Trolling p-val
aux det adp det,,,,,,,,,,,,
aux det adp pron,,,,,,,,,,,,
aux det adv,,,,,,,,,,,,
aux det adv adj,,,,,,,,,,,,
aux det aux,,,,,,,,,,,,
aux det det,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
aux det det adj,,,,,,,,,,,,
aux det det noun,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
aux det det propn,,,,,,,,,,,,
aux det noun,0.3985266984930429,0.43385766067017734,0.6642111641550715,0.15020042233101136,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,0.13284223283101432,0.8019087881019875,-0.13284223283101432,0.8019087881019875
aux det noun adj,,,,,,,,,,,,
aux det noun adp,,,,,,,,,,,,
aux det noun adv,,,,,,,,,,,,
aux det noun aux,,,,,,,,,,,,
aux det noun cconj,,,,,,,,,,,,
aux det noun det,,,,,,,,,,,,
aux det noun emoji,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
aux det noun intj,,,,,,,,,,,,
aux det noun noun,0.28284271247461906,0.5870496397870562,0.7071067811865477,0.11611652351681541,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,0.28284271247461906,0.5870496397870562,-0.4242640687119286,0.40178766311618047
aux det noun pron,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
aux det noun propn,,,,,,,,,,,,
aux det noun punct,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
aux det noun sconj,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
aux det noun verb,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
aux det num,,,,,,,,,,,,
aux det num adp,,,,,,,,,,,,
aux det num noun,,,,,,,,,,,,
aux det propn,,,,,,,,,,,,
aux det propn adj,,,,,,,,,,,,
aux det propn adv,,,,,,,,,,,,
aux det propn noun,,,,,,,,,,,,
aux det propn propn,,,,,,,,,,,,
aux det propn punct,,,,,,,,,,,,
aux det punct,,,,,,,,,,,,
aux det punct noun,,,,,,,,,,,,
aux det punct propn,,,,,,,,,,,,
aux det punct punct,,,,,,,,,,,,
aux det verb,,,,,,,,,,,,
aux det verb adp,,,,,,,,,,,,
aux det verb noun,,,,,,,,,,,,
aux det verb pron,,,,,,,,,,,,
aux det verb punct,,,,,,,,,,,,
aux intj,,,,,,,,,,,,
aux intj adj,,,,,,,,,,,,
aux intj noun,,,,,,,,,,,,
aux intj num,,,,,,,,,,,,
aux intj num noun,,,,,,,,,,,,
aux noun,0.3985266984930429,0.43385766067017734,0.6642111641550715,0.15020042233101136,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,0.13284223283101432,0.8019087881019875,-0.13284223283101432,0.8019087881019875
aux noun adj,,,,,,,,,,,,
aux noun adj adv,,,,,,,,,,,,
aux noun adj noun,,,,,,,,,,,,
aux noun adj pron,,,,,,,,,,,,
aux noun adj punct,,,,,,,,,,,,
aux noun adp,,,,,,,,,,,,
aux noun adp adj,,,,,,,,,,,,
aux noun adp det,,,,,,,,,,,,
aux noun adp pron,,,,,,,,,,,,
aux noun adp propn,,,,,,,,,,,,
aux noun adp punct,,,,,,,,,,,,
aux noun adp verb,,,,,,,,,,,,
aux noun adv,,,,,,,,,,,,
aux noun adv adj,,,,,,,,,,,,
aux noun adv adv,,,,,,,,,,,,
aux noun adv punct,,,,,,,,,,,,
aux noun adv verb,,,,,,,,,,,,
aux noun aux,,,,,,,,,,,,
aux noun cconj,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
aux noun cconj noun,,,,,,,,,,,,
aux noun cconj pron,,,,,,,,,,,,
aux noun cconj propn,,,,,,,,,,,,
aux noun cconj verb,,,,,,,,,,,,
aux noun det,,,,,,,,,,,,
aux noun det noun,,,,,,,,,,,,
aux noun det verb,,,,,,,,,,,,
aux noun emoji,,,,,,,,,,,,
aux noun noun,,,,,,,,,,,,
aux noun noun adp,,,,,,,,,,,,
aux noun noun adv,,,,,,,,,,,,
aux noun noun cconj,,,,,,,,,,,,
aux noun noun emoji,,,,,,,,,,,,
aux noun noun pron,,,,,,,,,,,,
aux noun noun propn,,,,,,,,,,,,
aux noun noun punct,,,,,,,,,,,,
aux noun noun verb,,,,,,,,,,,,
aux noun num,,,,,,,,,,,,
aux noun num noun,,,,,,,,,,,,
aux noun pron,,,,,,,,,,,,
aux noun pron aux,,,,,,,,,,,,
aux noun pron verb,,,,,,,,,,,,
aux noun propn,,,,,,,,,,,,
aux noun propn punct,,,,,,,,,,,,
aux noun punct,,,,,,,,,,,,
aux noun punct noun,,,,,,,,,,,,
aux noun punct pron,,,,,,,,,,,,
aux noun punct propn,,,,,,,,,,,,
aux noun punct punct,,,,,,,,,,,,
aux noun sconj,,,,,,,,,,,,
aux noun sconj pron,,,,,,,,,,,,
aux noun sconj propn,,,,,,,,,,,,
aux noun verb,,,,,,,,,,,,
aux noun verb adj,,,,,,,,,,,,
aux noun verb adp,,,,,,,,,,,,
aux noun verb adv,,,,,,,,,,,,
aux noun verb det,,,,,,,,,,,,
aux noun verb noun,,,,,,,,,,,,
aux noun verb pron,,,,,,,,,,,,
aux noun verb propn,,,,,,,,,,,,
aux noun verb punct,,,,,,,,,,,,
aux noun verb verb,,,,,,,,,,,,
aux num,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
aux num adj,,,,,,,,,,,,
aux num adj noun,,,,,,,,,,,,
aux num adp,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
aux num adp det,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
aux num adp noun,,,,,,,,,,,,
aux num adp pron,,,,,,,,,,,,
aux num adp propn,,,,,,,,,,,,
aux num adv,,,,,,,,,,,,
aux num adv adp,,,,,,,,,,,,
aux num adv punct,,,,,,,,,,,,
aux num cconj,,,,,,,,,,,,
aux num noun,,,,,,,,,,,,
aux num noun adj,,,,,,,,,,,,
aux num noun adp,,,,,,,,,,,,
aux num noun adv,,,,,,,,,,,,
aux num noun cconj,,,,,,,,,,,,
aux num noun noun,,,,,,,,,,,,
aux num noun pron,,,,,,,,,,,,
aux num noun punct,,,,,,,,,,,,
aux num noun verb,,,,,,,,,,,,
aux num punct,,,,,,,,,,,,
aux num verb,,,,,,,,,,,,
aux pron,-0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,0.41736500618415145,0.4103036364236828,0.1391216687280505,0.7926638356375505,0.6956083436402525,0.12487982574290808
aux pron adj,,,,,,,,,,,,
aux pron adj adv,,,,,,,,,,,,
aux pron adj noun,,,,,,,,,,,,
aux pron adj pron,,,,,,,,,,,,
aux pron adj propn,,,,,,,,,,,,
aux pron adj punct,,,,,,,,,,,,
aux pron adj verb,,,,,,,,,,,,
aux pron adp,,,,,,,,,,,,
aux pron adp noun,,,,,,,,,,,,
aux pron adp pron,,,,,,,,,,,,
aux pron adp propn,,,,,,,,,,,,
aux pron adv,,,,,,,,,,,,
aux pron adv adj,,,,,,,,,,,,
aux pron adv adp,,,,,,,,,,,,
aux pron adv adv,,,,,,,,,,,,
aux pron adv det,,,,,,,,,,,,
aux pron adv pron,,,,,,,,,,,,
aux pron adv punct,,,,,,,,,,,,
aux pron adv verb,,,,,,,,,,,,
aux pron aux,,,,,,,,,,,,
aux pron aux adp,,,,,,,,,,,,
aux pron aux noun,,,,,,,,,,,,
aux pron aux verb,,,,,,,,,,,,
aux pron det,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
aux pron det adj,,,,,,,,,,,,
aux pron det adv,,,,,,,,,,,,
aux pron det aux,,,,,,,,,,,,
aux pron det noun,,,,,,,,,,,,
aux pron det propn,,,,,,,,,,,,
aux pron det verb,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
aux pron intj,,,,,,,,,,,,
aux pron intj adv,,,,,,,,,,,,
aux pron intj verb,,,,,,,,,,,,
aux pron noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
aux pron noun adj,,,,,,,,,,,,
aux pron noun adp,,,,,,,,,,,,
aux pron noun adv,,,,,,,,,,,,
aux pron noun cconj,,,,,,,,,,,,
aux pron noun intj,,,,,,,,,,,,
aux pron noun noun,,,,,,,,,,,,
aux pron noun pron,,,,,,,,,,,,
aux pron noun propn,,,,,,,,,,,,
aux pron noun punct,,,,,,,,,,,,
aux pron noun sconj,,,,,,,,,,,,
aux pron noun verb,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
aux pron num,,,,,,,,,,,,
aux pron num noun,,,,,,,,,,,,
aux pron pron,,,,,,,,,,,,
aux pron pron aux,,,,,,,,,,,,
aux pron pron verb,,,,,,,,,,,,
aux pron propn,,,,,,,,,,,,
aux pron propn cconj,,,,,,,,,,,,
aux pron propn propn,,,,,,,,,,,,
aux pron propn punct,,,,,,,,,,,,
aux pron punct,,,,,,,,,,,,
aux pron punct pron,,,,,,,,,,,,
aux pron punct punct,,,,,,,,,,,,
aux pron verb,-0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,0.41736500618415145,0.4103036364236828,0.1391216687280505,0.7926638356375505,0.6956083436402525,0.12487982574290808
aux pron verb adj,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704
aux pron verb adp,,,,,,,,,,,,
aux pron verb adv,,,,,,,,,,,,
aux pron verb aux,,,,,,,,,,,,
aux pron verb cconj,,,,,,,,,,,,
aux pron verb det,,,,,,,,,,,,
aux pron verb intj,,,,,,,,,,,,
aux pron verb noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
aux pron verb num,,,,,,,,,,,,
aux pron verb pron,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211
aux pron verb propn,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
aux pron verb punct,,,,,,,,,,,,
aux pron verb sconj,,,,,,,,,,,,
aux pron verb verb,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
aux propn,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465
aux propn adj,,,,,,,,,,,,
aux propn adj noun,,,,,,,,,,,,
aux propn adj punct,,,,,,,,,,,,
aux propn adp,,,,,,,,,,,,
aux propn adp pron,,,,,,,,,,,,
aux propn adv,,,,,,,,,,,,
aux propn adv adj,,,,,,,,,,,,
aux propn adv propn,,,,,,,,,,,,
aux propn adv punct,,,,,,,,,,,,
aux propn adv verb,,,,,,,,,,,,
aux propn aux,,,,,,,,,,,,
aux propn aux verb,,,,,,,,,,,,
aux propn cconj,,,,,,,,,,,,
aux propn cconj pron,,,,,,,,,,,,
aux propn cconj propn,,,,,,,,,,,,
aux propn det,,,,,,,,,,,,
aux propn det adj,,,,,,,,,,,,
aux propn det noun,,,,,,,,,,,,
aux propn det verb,,,,,,,,,,,,
aux propn emoji,,,,,,,,,,,,
aux propn noun,,,,,,,,,,,,
aux propn noun adv,,,,,,,,,,,,
aux propn noun noun,,,,,,,,,,,,
aux propn noun num,,,,,,,,,,,,
aux propn noun punct,,,,,,,,,,,,
aux propn noun verb,,,,,,,,,,,,
aux propn pron,,,,,,,,,,,,
aux propn pron aux,,,,,,,,,,,,
aux propn pron verb,,,,,,,,,,,,
aux propn propn,,,,,,,,,,,,
aux propn propn adj,,,,,,,,,,,,
aux propn propn adp,,,,,,,,,,,,
aux propn propn cconj,,,,,,,,,,,,
aux propn propn noun,,,,,,,,,,,,
aux propn propn pron,,,,,,,,,,,,
aux propn propn propn,,,,,,,,,,,,
aux propn propn punct,,,,,,,,,,,,
aux propn propn verb,,,,,,,,,,,,
aux propn punct,,,,,,,,,,,,
aux propn punct adv,,,,,,,,,,,,
aux propn punct emoji,,,,,,,,,,,,
aux propn punct pron,,,,,,,,,,,,
aux propn punct propn,,,,,,,,,,,,
aux propn punct punct,,,,,,,,,,,,
aux propn sconj,,,,,,,,,,,,
aux propn sconj pron,,,,,,,,,,,,
aux propn verb,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704
aux propn verb adj,,,,,,,,,,,,
aux propn verb adp,,,,,,,,,,,,
aux propn verb adv,,,,,,,,,,,,
aux propn verb det,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704
aux propn verb noun,,,,,,,,,,,,
aux propn verb pron,,,,,,,,,,,,
aux propn verb propn,,,,,,,,,,,,
aux propn verb punct,,,,,,,,,,,,
aux propn verb verb,,,,,,,,,,,,
aux punct,,,,,,,,,,,,
aux punct adj,,,,,,,,,,,,
aux punct aux,,,,,,,,,,,,
aux punct det,,,,,,,,,,,,
aux punct det adj,,,,,,,,,,,,
aux punct det noun,,,,,,,,,,,,
aux punct intj,,,,,,,,,,,,
aux punct noun,,,,,,,,,,,,
aux punct noun noun,,,,,,,,,,,,
aux punct pron,,,,,,,,,,,,
aux punct pron aux,,,,,,,,,,,,
aux punct pron verb,,,,,,,,,,,,
aux punct punct,,,,,,,,,,,,
aux punct punct punct,,,,,,,,,,,,
aux punct sconj,,,,,,,,,,,,
aux punct sconj pron,,,,,,,,,,,,
aux punct verb,,,,,,,,,,,,
aux punct verb propn,,,,,,,,,,,,
aux sconj,,,,,,,,,,,,
aux sconj adp,,,,,,,,,,,,
aux sconj adp noun,,,,,,,,,,,,
aux sconj adp pron,,,,,,,,,,,,
aux sconj adp propn,,,,,,,,,,,,
aux sconj det,,,,,,,,,,,,
aux sconj det adj,,,,,,,,,,,,
aux sconj det noun,,,,,,,,,,,,
aux sconj pron,,,,,,,,,,,,
aux sconj pron aux,,,,,,,,,,,,
aux sconj pron noun,,,,,,,,,,,,
aux sconj pron verb,,,,,,,,,,,,
aux sconj propn,,,,,,,,,,,,
aux verb,0.39279220242478635,0.4411128091213043,-0.13093073414159545,0.8047261622231061,-0.39279220242478635,0.4411128091213043,-0.6546536707079772,0.15830242337545783,0.13093073414159545,0.8047261622231061,0.6546536707079772,0.15830242337545783
aux verb adj,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
aux verb adj adp,,,,,,,,,,,,
aux verb adj adv,,,,,,,,,,,,
aux verb adj aux,,,,,,,,,,,,
aux verb adj cconj,,,,,,,,,,,,
aux verb adj det,,,,,,,,,,,,
aux verb adj emoji,,,,,,,,,,,,
aux verb adj noun,,,,,,,,,,,,
aux verb adj pron,,,,,,,,,,,,
aux verb adj propn,,,,,,,,,,,,
aux verb adj punct,,,,,,,,,,,,
aux verb adj sconj,,,,,,,,,,,,
aux verb adj verb,,,,,,,,,,,,
aux verb adp,-0.41736500618415145,0.4103036364236828,0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,0.1391216687280505,0.7926638356375505,0.6956083436402525,0.12487982574290808
aux verb adp adj,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
aux verb adp adp,,,,,,,,,,,,
aux verb adp adv,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
aux verb adp aux,,,,,,,,,,,,
aux verb adp cconj,,,,,,,,,,,,
aux verb adp det,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
aux verb adp intj,,,,,,,,,,,,
aux verb adp noun,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993
aux verb adp num,,,,,,,,,,,,
aux verb adp pron,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133
aux verb adp propn,,,,,,,,,,,,
aux verb adp punct,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
aux verb adp sconj,,,,,,,,,,,,
aux verb adp verb,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
aux verb adv,0.5656854249492381,0.24198153056802077,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,0.5656854249492381,0.24198153056802077,0.14142135623730953,0.7892821792064089
aux verb adv adj,,,,,,,,,,,,
aux verb adv adp,,,,,,,,,,,,
aux verb adv adv,,,,,,,,,,,,
aux verb adv cconj,,,,,,,,,,,,
aux verb adv det,,,,,,,,,,,,
aux verb adv emoji,,,,,,,,,,,,
aux verb adv noun,,,,,,,,,,,,
aux verb adv pron,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
aux verb adv propn,,,,,,,,,,,,
aux verb adv punct,,,,,,,,,,,,
aux verb adv sconj,,,,,,,,,,,,
aux verb adv verb,,,,,,,,,,,,
aux verb aux,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
aux verb aux adv,,,,,,,,,,,,
aux verb aux noun,,,,,,,,,,,,
aux verb aux verb,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
aux verb cconj,,,,,,,,,,,,
aux verb cconj adv,,,,,,,,,,,,
aux verb cconj det,,,,,,,,,,,,
aux verb cconj noun,,,,,,,,,,,,
aux verb cconj pron,,,,,,,,,,,,
aux verb cconj verb,,,,,,,,,,,,
aux verb det,-0.13284223283101432,0.8019087881019875,0.13284223283101432,0.8019087881019875,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,0.3985266984930429,0.43385766067017734,0.6642111641550715,0.15020042233101136
aux verb det adj,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
aux verb det adp,,,,,,,,,,,,
aux verb det adv,,,,,,,,,,,,
aux verb det aux,,,,,,,,,,,,
aux verb det det,,,,,,,,,,,,
aux verb det emoji,,,,,,,,,,,,
aux verb det noun,0.28284271247461906,0.5870496397870562,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,0.28284271247461906,0.5870496397870562,0.7071067811865477,0.11611652351681541
aux verb det num,,,,,,,,,,,,
aux verb det propn,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
aux verb det punct,,,,,,,,,,,,
aux verb det verb,,,,,,,,,,,,
aux verb emoji,,,,,,,,,,,,
aux verb emoji emoji,,,,,,,,,,,,
aux verb intj,,,,,,,,,,,,
aux verb noun,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
aux verb noun adj,,,,,,,,,,,,
aux verb noun adp,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
aux verb noun adv,,,,,,,,,,,,
aux verb noun cconj,,,,,,,,,,,,
aux verb noun det,,,,,,,,,,,,
aux verb noun emoji,,,,,,,,,,,,
aux verb noun noun,,,,,,,,,,,,
aux verb noun pron,,,,,,,,,,,,
aux verb noun punct,,,,,,,,,,,,
aux verb noun sconj,,,,,,,,,,,,
aux verb noun verb,,,,,,,,,,,,
aux verb num,,,,,,,,,,,,
aux verb num noun,,,,,,,,,,,,
aux verb pron,0.28284271247461906,0.5870496397870562,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,0.28284271247461906,0.5870496397870562,0.7071067811865477,0.11611652351681541
aux verb pron adj,,,,,,,,,,,,
aux verb pron adp,0.5656854249492381,0.24198153056802077,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,0.5656854249492381,0.24198153056802077,0.14142135623730953,0.7892821792064089
aux verb pron adv,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
aux verb pron aux,,,,,,,,,,,,
aux verb pron cconj,,,,,,,,,,,,
aux verb pron det,,,,,,,,,,,,
aux verb pron emoji,,,,,,,,,,,,
aux verb pron intj,,,,,,,,,,,,
aux verb pron noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
aux verb pron num,,,,,,,,,,,,
aux verb pron pron,,,,,,,,,,,,
aux verb pron propn,,,,,,,,,,,,
aux verb pron punct,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
aux verb pron sconj,,,,,,,,,,,,
aux verb pron sym,,,,,,,,,,,,
aux verb pron verb,,,,,,,,,,,,
aux verb propn,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
aux verb propn adp,,,,,,,,,,,,
aux verb propn adv,,,,,,,,,,,,
aux verb propn aux,,,,,,,,,,,,
aux verb propn cconj,,,,,,,,,,,,
aux verb propn det,,,,,,,,,,,,
aux verb propn emoji,,,,,,,,,,,,
aux verb propn noun,,,,,,,,,,,,
aux verb propn pron,,,,,,,,,,,,
aux verb propn propn,,,,,,,,,,,,
aux verb propn punct,,,,,,,,,,,,
aux verb propn verb,,,,,,,,,,,,
aux verb punct,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
aux verb punct adj,,,,,,,,,,,,
aux verb punct adp,,,,,,,,,,,,
aux verb punct adv,,,,,,,,,,,,
aux verb punct aux,,,,,,,,,,,,
aux verb punct cconj,,,,,,,,,,,,
aux verb punct det,,,,,,,,,,,,
aux verb punct noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
aux verb punct num,,,,,,,,,,,,
aux verb punct pron,,,,,,,,,,,,
aux verb punct propn,,,,,,,,,,,,
aux verb punct punct,,,,,,,,,,,,
aux verb punct verb,,,,,,,,,,,,
aux verb sconj,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
aux verb sconj adp,,,,,,,,,,,,
aux verb sconj adv,,,,,,,,,,,,
aux verb sconj det,,,,,,,,,,,,
aux verb sconj noun,,,,,,,,,,,,
aux verb sconj pron,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
aux verb sconj propn,,,,,,,,,,,,
aux verb sym,,,,,,,,,,,,
aux verb sym noun,,,,,,,,,,,,
aux verb sym num,,,,,,,,,,,,
aux verb verb,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,0.28284271247461906,0.5870496397870562,-0.4242640687119286,0.40178766311618047,0.28284271247461906,0.5870496397870562,0.7071067811865477,0.11611652351681541
aux verb verb adj,,,,,,,,,,,,
aux verb verb adp,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
aux verb verb adv,,,,,,,,,,,,
aux verb verb cconj,,,,,,,,,,,,
aux verb verb det,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
aux verb verb noun,,,,,,,,,,,,
aux verb verb pron,,,,,,,,,,,,
aux verb verb propn,,,,,,,,,,,,
aux verb verb punct,,,,,,,,,,,,
aux verb verb sconj,,,,,,,,,,,,
aux verb verb verb,,,,,,,,,,,,
cconj,-0.13093073414159545,0.8047261622231061,0.13093073414159545,0.8047261622231061,-0.6546536707079772,0.15830242337545783,-0.39279220242478635,0.4411128091213043,0.39279220242478635,0.4411128091213043,0.6546536707079772,0.15830242337545783
cconj adj,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
cconj adj adj,,,,,,,,,,,,
