Unnamed: 0,author,message,time_text,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
2403,username@raieiiirrA,VOHPTQ on North America! Blubs Nation Live Now!! Tune in and we can play all night! Join my discord to chat too!! Avery#8189 ❤ ❤,01:08:10,,,,,,
2404,username@ツnnU0nnツツU,Hi m8,01:08:11,,,,,,
2405,username@lMeao lnln,o my gosh,01:08:12,,,,,,
2406,username@gdg aSSg,lol he actually hid the code,01:08:12,,,,,,
2407,username@yayanylyB,follow gadrian4 on snapchat,01:08:20,,,,,,
2408,username@ipyopelaey,China,01:08:20,,,,,,
2409,username@eeeiohj ho,penis,01:08:21,,,,,,
2410,username@AiwowoAAeA,He does not look at the stream,01:08:21,,,,,,
2411,username@ayHtsrerHr,if i had a phone i would be able to join,01:08:23,,,,,,
2412,username@ uuoPnouPm,Tiktok,01:08:23,,,,,,
2413,username@ GddGorysa,That Sub button in the way man. I was the tryna play,01:08:26,,,,,,
2414,username@ Pshceeeca,Yea,01:08:26,,,,,,
2415,username@wpppww,those stack kills really arent the play tbh,01:08:28,,,,,,
2416,username@raieiiirrA,VOHPTQ on North America! Blubs Nation Live Now!! Tune in and we can play all night! Join my discord to chat too!! Avery#8189 ❤ ❤ ❤,01:08:35,,,,,,
2417,username@rcuruMcur,walmart?,01:08:35,,,,,,
2418,username@ieraiirdsd,just make a pact to all jump out the ship at the same time,01:08:43,,,,,,
2419,username@  LinLeGei,Ayooo,01:08:45,,,,,,
2420,username@eJapplgrel,sexy dick,01:08:47,,,,,,
2421,username@SnisnSsses,noglaaaaaaaaaaa,01:08:47,,,,,,
2422,username@hMMihiehce,i really dont want tik tok ads in walmart,01:08:48,,,,,,
2423,username@n lol GoTm,fjck tiktok,01:08:48,,,,,,
2424,username@yayanylyB,im zooked,01:08:49,,,,,,
2425,username@ Pshceeeca,Imagine if he showed the cide,01:08:50,,,,,,
2426,username@a04S46 626,Ask laser To play fortnight,01:08:50,,,,,,
2427,username@ipyopelaey,Target is fancier lol,01:08:51,,,,,,
2428,username@ttrnMiaTaT,yeah let's worry more about tiktok and not the virus. cause that makes sense smh,01:08:52,,,,,,
2429,username@ツnnU0nnツツU,Hi mate,01:08:53,,,,,,
2430,username@ GddGorysa,But i am tryna make a new account to sub,01:08:54,,,,,,
2431,username@aaioCltaCC,hi poop,01:08:56,,,,,,
2432,username@laeMxxelMA,I buy Walmart clothes 😂,01:08:57,,,,,,
2433,username@hrfrhirfir,i wanna play but i cant cuz im in school,01:08:57,,,,,,
2434,username@eJsoooeses,lol,01:09:01,,,,,,
2435,username@rreozzNtNN,Walmart,01:09:02,,,,,,
2436,username@  LinLeGei,How is everyone tonight?,01:09:06,,,,,,
2437,username@lelee2taan,I spent 5 buck on this game and i got the plegue mask worth it,01:09:06,,,,,,
2438,username@eeanazmemo,hola,01:09:12,,,,,,
2439,username@NNLTQTSALS,The cod is NWDBAQ,01:09:12,,,,,,
2440,username@yayanylyB,nate,01:09:15,,,,,,
2441,username@ツnnU0nnツツU,:buffering:,01:09:19,,,,,,
2442,username@aaenCaAyny,Yo what’s up,01:09:19,,,,,,
2443,username@rlrrB   ee,It's gonna be Poofesure and Sidearms.,01:09:20,,,,,,
2444,username@SnisnSsses,make a 200 iq play,01:09:21,,,,,,
2445,username@lMeao lnln,petee,01:09:21,,,,,,
2446,username@Pnkeisi yy,Aye,01:09:22,,,,,,
2447,username@raieiiirrA,VOHPTQ on North America! Blubs Nation Live Now!! Tune in and we can play all night! Join my discord to chat too!! Avery#8189 ❤ ❤,01:09:23,,,,,,
2448,username@T.p4hmiiTh,i got the game for free lol,01:09:23,,,,,,
2449,username@l iJa mu S,pogU,01:09:23,,,,,,
2450,username@aklkllesPs,HOLYYYY,01:09:23,,,,,,
2451,username@rreozzNtNN,Good,01:09:23,,,,,,
2452,username@se ihlsatl,"@CAPTINREX 22 stay strong, life will get better for you, don't give up and get help if you need it. In the future you will be feeling a lot better in life remember that whenever you're down.",01:09:24,,,,,,
2453,username@wpppww,wow twice in a row,01:09:26,,,,,,
2454,username@ uuoPnouPm,😈,01:09:26,,,,,,
2455,username@hMMihiehce,OP team,01:09:26,,,,,,
2456,username@lelee2taan,Good man Im doing good,01:09:27,,,,,,
2457,username@ttrnMiaTaT,can't believe ppl,01:09:27,,,,,,
2458,username@eyi nnooVo,TWO IN A ROW???,01:09:28,,,,,,
2459,username@zm CaraRze,let's goo,01:09:30,,,,,,
2460,username@ GddGorysa,AGAIN? DANG,01:09:32,,,,,,
2461,username@solhseiali,Yo chat,01:09:32,,,,,,
2462,username@ Hah  ha a,🍀🍀🍀🍀🍀🍀,01:09:36,,,,,,
2463,username@ayHtsrerHr,angit im lagging so hard,01:09:39,,,,,,
2464,username@azsyrranny,P lag banget,01:09:40,,,,,,
2465,username@fcbnc0So l,black: #BelieveINNogl........... humans Believe....,01:09:40,,,,,,
2466,username@TLLAACRLHN,BIG BRAIN IT,01:09:41,,,,,,
2467,username@aaioCltaCC,poop,01:09:42,,,,,,
2468,username@lMeao lnln,LMAOOOOOOOOO,01:09:43,,,,,,
2469,username@rlrrB   ee,Nope lol,01:09:43,,,,,,
2470,username@CseaVCaaCs,speedy is imposter,01:09:44,,,,,,
2471,username@T.p4hmiiTh,i got among us on unsteamed without money,01:09:46,,,,,,
2472,username@rreozzNtNN,Two timer,01:09:46,,,,,,
2473,username@OA O ETOTE,AYOOOOO,01:09:47,,,,,,
2474,username@aeiiiiW WW,Pah pah?,01:09:47,,,,,,
2475,username@llFoFrFooo,does lazerbeam stream,01:09:48,,,,,,
2476,username@SnisnSsses,he gon bully someone,01:09:51,,,,,,
2477,username@aklkllesPs,WHY WOULD YOU FAKE WEAPONS,01:09:52,,,,,,
2478,username@annmamnamg,NO WAY 😂,01:09:53,,,,,,
2479,username@Jta usruue,whos trying to play sum among us,01:09:55,,,,,,
2480,username@ Pshceeeca,You got this,01:09:56,,,,,,
2481,username@rroW oWWDr,I like your cut g,01:09:57,,,,,,
2482,username@MJs   tnJJ,nicee,01:09:57,,,,,,
2483,username@aijnjlaali,sup my dudu,01:09:59,,,,,,
2484,username@nDD iriDon,is daddylazar actually lazarbeam?,01:10:00,,,,,,
2485,username@piiarpceNr,its mcnasty not macnasty,01:10:02,,,,,,
2486,username@lMeao lnln,pure luck,01:10:04,,,,,,
2487,username@dAadmAanmm,His sound effects Kill me 😂😂😂😂😂😂😂😂,01:10:04,,,,,,
2488,username@aaioCltaCC,poop butt,01:10:06,,,,,,
2489,username@raorojjnna,nogla dont,01:10:07,,,,,,
2490,username@snnPvPverv,Let’s get this dumbbbbbbb,01:10:08,,,,,,
2491,username@ipyopelaey,he saw you,01:10:09,,,,,,
2492,username@NNLTQTSALS,if you believed in the code i made you are dumb and super desperate,01:10:09,,,,,,
2493,username@hMMihiehce,BRUH,01:10:09,,,,,,
2494,username@ eega ig n,LOL,01:10:12,,,,,,
2495,username@uDut tD oD,BRO DONT FAKE ASTEROIDS,01:10:13,,,,,,
2496,username@tnmo ut'Ii,TY,01:10:15,,,,,,
2497,username@o JB  shoJ,How did he not seeee him,01:10:18,,,,,,
2498,username@aaSnken oS,@Dorma Gaming Yes,01:10:20,,,,,,
2499,username@nchckkJ ok,Heat won,01:10:21,,,,,,
2500,username@oe haseo s,"fortine is like tik tok. both trash, cringe and everyone who ever used tik tok or played fortine has no friends",01:10:26,,1.0,,,,
2501,username@ayHtsrerHr,boi imposter,01:10:32,,,,,,
2502,username@raorojjnna,weapon usually have animation,01:10:33,,,,,,
2503,username@hMMihiehce,worse vent ever,01:10:35,,,,,,
2504,username@wpppww,what on earth,01:10:36,,,,,,
2505,username@MJs   tnJJ,haha faking tasks go brr,01:10:37,,,,,,
2506,username@rreozzNtNN,Poor need to depart next,01:10:37,,,,,,
2507,username@ uuoPnouPm,lol,01:10:39,,,,,,
2508,username@ipyopelaey,what???,01:10:40,,,,,,
2509,username@aaioCltaCC,your a duolingo,01:10:41,,,,,,
2510,username@rrn zodrnz,*slaps Drop World*,01:10:42,,,,,,
2511,username@ ad S gemm,Uhhh,01:10:42,,,,,,
2512,username@lluukk rer,hey nogla im down in the dumps but also a little happy bc my uncle is gone he went to basics for the military and im happy for him but also sad bc i cant see him,01:10:46,,,,,,
2513,username@yleyveyLii,Speedy throwing,01:10:48,,,,,,
2514,username@SAFSMLALEG,lololol,01:10:52,,,,,,
2515,username@roeMMM ore,Lmao,01:10:52,,,,,,
2516,username@rrtrFFFhCg,💀,01:10:52,,,,,,
2517,username@nDD iriDon,@Shawn Skode Okay thanks,01:10:53,,,,,,
2518,username@rNraeevONe,Speed kill,01:10:54,,,,,,
2519,username@rcuruMcur,that was a bad kill on speedy,01:10:56,,,,,,
2520,username@hMMihiehce,crazy kill,01:10:58,,,,,,
2521,username@edduJJdJu,Wtf,01:10:58,,,,,,
2522,username@0laetlhasT,Hey Nogla how are you doing today bud,01:10:59,,,,,,
2523,username@hrfrhirfir,speedy sucks,01:11:01,,,,,,
2524,username@Dh tehDuDe,Poofesure,01:11:01,,,,,,
2525,username@ripirkp py,Smartest play of the year?,01:11:01,,,,,,
2526,username@ipyopelaey,is he on speed???,01:11:02,,,,,,
2527,username@eeLdeo oee,•-•,01:11:03,,,,,,
2528,username@yDtRpRtnoe,what a fucking kill 300 iq,01:11:04,,,,,,
2529,username@isitf i hf,uh,01:11:04,,,,,,
2530,username@PNM APNPNP,SPEEDY DRIVE BY KILLED PETE,01:11:04,,,,,,
2531,username@wpppww,what on earth just happened,01:11:06,,,,,,
2532,username@aaioCltaCC,I'm cheesed,01:11:06,,,,,,
2533,username@lSDlnliakD,Hi,01:11:07,,,,,,
2534,username@ Pshceeeca,OMG,01:11:07,,,,,,
2535,username@ayHtsrerHr,"speed got caught,they didnt see speed?",01:11:07,,,,,,
2536,username@ツnnU0nnツツU,Kill me nasty next,01:11:09,,,,,,
2537,username@uaNaagmmNm,"Kawhi Leonard, yessir 😆",01:11:09,,,,,,
2538,username@rksSrrraha,oml he literally did it in front of them lmaooo,01:11:12,,,,,,
2539,username@lhatlycaal,What the hell,01:11:13,,,,,,
2540,username@DEEUDUIZZD,Imagine being live,01:11:13,,,,,,
2541,username@hii 2hi1hi,speedy mest up,01:11:13,,,,,,
2542,username@as anuhsua,is ninja playing?,01:11:14,,,,,,
2543,username@DSsFaSWTDS,Lights were off right?,01:11:17,,,,,,
2544,username@SnisnSsses,youmi lol,01:11:17,,,,,,
2545,username@on eou FAu,I,01:11:18,,,,,,
2546,username@uaNaagmmNm,Don't mind the 3-1 lead,01:11:18,,,,,,
2547,username@ ereileeBk,does anyoone have tik tok,01:11:21,,,,,,
2548,username@hrfrhirfir,other people saw speedy killed pete,01:11:22,,,,,,
2549,username@MMMiMMMMlk,YO SPEEDY HOW TF,01:11:23,,,,,,
2550,username@nchckkJ ok,Miami Heat 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥💥💥☄️☄️⚡️,01:11:25,,,,,,
2551,username@aPaaceaeRR,tell lazarbeam to go live,01:11:25,,,,,,
2552,username@PNM APNPNP,CAAAAAZY KILL SPEEDY,01:11:27,,,,,,
2553,username@sMccnoGuel,hes throwin!,01:11:27,,,,,,
2554,username@anofsnTnla,hola,01:11:28,,,,,,
2555,username@ a aaaS un,hi,01:11:29,,,,,,
2556,username@lt  nStaaa,​#TECHNOBOOMER,01:11:29,,,,,,
2557,username@hMMihiehce,such a saucy kill,01:11:30,,,,,,
2558,username@ツnnU0nnツツU,Kill McNally next,01:11:32,,,,,,
2559,username@a oagarraa,EEEEE,01:11:32,,,,,,
2560,username@isitf i hf,how do they not see it,01:11:33,,,,,,
2561,username@aaioCltaCC,your a lil fart,01:11:33,,,,,,
2562,username@i liuelirr,Greatest baddest play of all time,01:11:34,,,,,,
2563,username@yayanylyB,nlggér,01:11:35,,,,,,
2564,username@99ocSc c77,Wow,01:11:37,,,,,,
2565,username@ipyopelaey,that made zero sense,01:11:37,,,,,,
2566,username@fRfLLtR tL,lmao they finally correcting them saying yoomi,01:11:38,,,,,,
2567,username@as anuhsua,is ninja playing?,01:11:39,,,,,,
2568,username@ayHtsrerHr,lol,01:11:46,,,,,,
2569,username@zm CaraRze,how did they not see speedy wtf,01:11:46,,,,,,
2570,username@ GddGorysa,SPEEDY IS CRAZY! THAT PLAY THO,01:11:49,,,,,,
2571,username@ hldhdudus,HOW DO HE GOT OT OF IT,01:11:49,,,,,,
2572,username@an aCmeCnm,:goodvibes:,01:11:53,,,,,,
2573,username@laeMxxelMA,No thankfully,01:11:54,,,,,,
2574,username@lt  nStaaa,0,01:11:54,,,,,,
2575,username@  LinLeGei,Bro they throwing.,01:11:56,,,,,,
2576,username@niobo drbr,Lool,01:11:58,,,,,,
2577,username@ipyopelaey,this is so dumb....lol,01:11:59,,,,,,
2578,username@99ocSc c77,Go speedy,01:12:00,,,,,,
2579,username@aaioCltaCC,poop,01:12:01,,,,,,
2580,username@Pnkeisi yy,Speedy was accidentally clutch,01:12:03,,,,,,
2581,username@yayanylyB,im zooked,01:12:05,,,,,,
2582,username@beyeakkbka,wow,01:12:06,,,,,,
2583,username@lluukk rer,hey anybody sad but me,01:12:09,,,,,,
2584,username@uaNaagmmNm,yeah maybe 10000 iq play by Speedy,01:12:09,,,,,,
2585,username@ Pshceeeca,O,01:12:10,,,,,,
2586,username@fcbnc0So l,black: wow good hahah...,01:12:13,,,,,,
2587,username@ GddGorysa,THAT MAN SPEEDY GOT BURNERS,01:12:13,,,,,,
2588,username@SnisnSsses,spp\eed\y did a 200 iq play,01:12:13,,,,,,
2589,username@lhlioltlKh,:socialdist:,01:12:16,,,,,,
2590,username@5TiclaMili,Donkey,01:12:17,,,,,,
2591,username@isitf i hf,what the heeeell,01:12:18,,,,,,
2592,username@mmwgrl ggr,Lights were off,01:12:19,,,,,,
2593,username@ipyopelaey,tilted,01:12:20,,,,,,
2594,username@DSsFaSWTDS,Lights were off they didn’t see him,01:12:21,,,,,,
2595,username@   iDono,he is big brain,01:12:22,,,,,,
2596,username@uDut tD oD,Hehe poop funny,01:12:23,,,,,,
2597,username@  LinLeGei,AYYYYYYYYYYY\,01:12:24,,,,,,
2598,username@Jta usruue,its zooted stupid,01:12:25,,,,,,
2599,username@uaNaagmmNm,accidental 10000 IQ play *,01:12:26,,,,,,
2600,username@rksSrrraha,speedy coming in clutch,01:12:26,,,,,,
2601,username@22HAKC5H2C,hi,01:12:29,,,,,,
2602,username@NNLTQTSALS,WHO WANTS THE CODE TO NOGLAS ROOM,01:12:30,,,,,,
2603,username@beyeakkbka,lmao,01:12:31,,,,,,
2604,username@EEDEse DeE,lol 😆 throw,01:12:31,,,,,,
2605,username@aaioCltaCC,fart plz,01:12:33,,,,,,
2606,username@anofsnTnla,among us is the best game,01:12:33,,,,,,
2607,username@MMMiMMMMlk,no friggin way,01:12:39,,,,,,
2608,username@SnisnSsses,he turned on the afterburners and got out of there,01:12:39,,,,,,
2609,username@iuDhnxieir,damn boi,01:12:40,,,,,,
2610,username@Se snuntte,LOL spicey Nogla,01:12:40,,,,,,
2611,username@aeiiiiW WW,Hehe poop fuunee,01:12:41,,,,,,
2612,username@《J FOL《KOK,All my favorite ppl in on stream nice 👍,01:12:41,,,,,,
2613,username@ uuoPnouPm,Bag o dicks,01:12:42,,,,,,
2614,username@ipyopelaey,lol,01:12:43,,,,,,
2615,username@  LinLeGei,EASY,01:12:45,,,,,,
2616,username@reBseser e,lol I'm dead,01:12:49,,,,,,
2617,username@ldsSiouodd,lol Nogla smacking,01:12:51,,,,,,
2618,username@wpppww,there is no way he should have gotten away with that one lmfao,01:12:52,,,,,,
2619,username@1aKtAeEIKK,meah,01:12:53,,,,,,
2620,username@ Pshceeeca,oop,01:12:53,,,,,,
2621,username@EEfiifEfyn,CORONA,01:12:55,,,,,,
2622,username@thsalmment,Stop watching this brother we must fight the mpla,01:12:56,,,,,,
2623,username@ ihMhM lPi,Nogla your lies sound a little obvious,01:12:56,,,,,,
2624,username@fcbnc0So l,Black: good speedy...,01:12:56,,,,,,
2625,username@qqaooqqaaa,jesus nogla are you ok,01:12:57,,,,,,
2626,username@beyeakkbka,do lights,01:12:57,,,,,,
2627,username@22HAKC5H2C,fudgi,01:12:59,,,,,,
2628,username@ alnhhenea,how did he not get caught,01:13:00,,,,,,
2629,username@eerlriirei,NOGLA SMOKING ON THAT WEEEEDDDDD,01:13:00,,,,,,
2630,username@ツnnU0nnツツU,Kill mcnasty,01:13:01,,,,,,
2631,username@xypc yccpx,How did he get away,01:13:03,,,,,,
2632,username@GtJtueiuyi,I think speedy is decent,01:13:03,,,,,,
2633,username@Z fZff Cyf,yay nogla turned off members onlt chat,01:13:03,,,,,,
2634,username@uifuQuiiuu,Just joined,01:13:05,,,,,,
2635,username@aaioCltaCC,l to the o to the l lol,01:13:06,,,,,,
2636,username@Ptouuuouut,vOte niNJA,01:13:08,,,,,,
2637,username@eazastteae,corona,01:13:10,,,,,,
2638,username@22HAKC5H2C,You smock,01:13:21,,,,,,
2639,username@reBseser e,idk how speedy got away with that. we're lights off?,01:13:21,,,,,,
2640,username@ayHtsrerHr,who all noticed mini nogla running with him,01:13:25,,,,,,
2641,username@a aniaainp,what,01:13:26,,,,,,
2642,username@beyeakkbka,rip,01:13:30,,,,,,
2643,username@rcuruMcur,wtf,01:13:36,,,,,,
2644,username@ipyopelaey,lol,01:13:37,,,,,,
2645,username@Лу уЛотЛуу,gg,01:13:37,,,,,,
2646,username@Pnkeisi yy,Wooah,01:13:38,,,,,,
2647,username@wpppww,hahaahahah,01:13:39,,,,,,
2648,username@Z fZff Cyf,hahah,01:13:41,,,,,,
2649,username@gdg aSSg,wow,01:13:42,,,,,,
2650,username@aaioCltaCC,I'm cheesed at your head,01:13:42,,,,,,
2651,username@χCyCiχCfχχ,gg,01:13:42,,,,,,
2652,username@ Pshceeeca,yes,01:13:43,,,,,,
2653,username@ッSSrャSャクcc,lol,01:13:44,,,,,,
2654,username@lluukk rer,@me if u want to play some among us,01:13:45,,,,,,
2655,username@isitf i hf,um,01:13:45,,,,,,
2656,username@ooCraCtpal,is it done,01:13:46,,,,,,
2657,username@cazzii ooe,sidearms? lazarbeam? WHO ARE THESE PPL?,01:13:46,,,,,,
2658,username@s  th tiss,heyyyyy,01:13:47,,,,,,
2659,username@lMeao lnln,lol,01:13:47,,,,,,
2660,username@aragtNeNeh,Damn,01:13:47,,,,,,
2661,username@rksSrrraha,gg,01:13:48,,,,,,
2662,username@ uuoPnouPm,Ez,01:13:48,,,,,,
2663,username@ uffMrfelr,LETS FUCKING GO,01:13:49,,,,,,
2664,username@aaSnken oS,That was so quick,01:13:49,,,,,,
2665,username@hii ie iic,speedrun,01:13:50,,,,,,
2666,username@MJs   tnJJ,eeeeeee,01:13:50,,,,,,
2667,username@beyeakkbka,gg lmfao,01:13:50,,,,,,
2668,username@yayanylyB,nate benally,01:13:50,,,,,,
2669,username@Se snuntte,Deluxe gonna is so mad lmao,01:13:51,,,,,,
2670,username@laeMxxelMA,Ez Pz,01:13:51,,,,,,
2671,username@zm CaraRze,that was quick gg,01:13:52,,,,,,
2672,username@r TrrhyFeh,turn pete up a little bit,01:13:55,,,,,,
2673,username@hMMihiehce,speedy is op,01:13:55,,,,,,
2674,username@ GddGorysa,SPEEDY wAS 1000 IQ,01:14:01,,,,,,
2675,username@ayHtsrerHr,lol,01:14:04,,,,,,
2676,username@uaNaagmmNm,damn Speedy accidental Einstein,01:14:05,,,,,,
2677,username@ubuubAyuA,nice,01:14:07,,,,,,
2678,username@NNLTQTSALS,Who wants the code for noglas room,01:14:09,,,,,,
2679,username@yayanylyB,n. I. g. e. r.,01:14:13,,,,,,
2680,username@22HAKC5H2C,༎ຶ‿༎ຶ,01:14:14,,,,,,
2681,username@aaioCltaCC,shut up,01:14:15,,,,,,
2682,username@hrfrhirfir,me,01:14:21,,,,,,
2683,username@ooCraCtpal,so its done,01:14:23,,,,,,
2684,username@lMeao lnln,lmao,01:14:24,,,,,,
2685,username@ipyopelaey,made zero sense,01:14:25,,,,,,
2686,username@lluukk rer,me i want code,01:14:28,,,,,,
2687,username@lSDlnliakD,Me,01:14:29,,,,,,
2688,username@rtetsCrsa,bruh it's been I a while since I seen and heard pete,01:14:29,,,,,,
2689,username@MMMiMMMMlk,SPEEDY,01:14:33,,,,,,
2690,username@ eaaayael,W,01:14:34,,,,,,
2691,username@SnisnSsses,its full,01:14:34,,,,,,
2692,username@snnPvPverv,2 in a row LETS GO,01:14:34,,,,,,
2693,username@ayHtsrerHr,😑,01:14:37,,,,,,
2694,username@eJsoooeses,lmaooooo,01:14:39,,,,,,
2695,username@MJs   tnJJ,i dbout anyone can join that,01:14:42,,,,,,
2696,username@lhhinsr os,poggers,01:14:46,,,,,,
2697,username@laeMxxelMA,Unique no one cares it’s not even the real code,01:14:46,,,,,,
2698,username@lSDlnliakD,TRXHJEX,01:14:51,,,,,,
2699,username@oCMMCMCior,aj styles meme,01:14:52,,,,,,
2700,username@ho tewoVta,hewwo,01:14:53,,,,,,
2701,username@aaioCltaCC,sup I'm cheesed,01:14:54,,,,,,
2702,username@n1knkn6i1n,Your Pov is the best,01:14:56,,,,,,
2703,username@tdmittt mm,its fuking 1 am,01:14:57,,,,,,
2704,username@Meyllne  l,I forgot it was live 😂,01:14:58,,,,,,
2705,username@ipyopelaey,lol,01:14:58,,,,,,
2706,username@ayHtsrerHr,deluxe big mad lol (X,01:15:00,,,,,,
2707,username@yfurChrJ0C,GXQEWQ,01:15:04,,,,,,
2708,username@ !eTn!a n,Show us,01:15:05,,,,,,
2709,username@NkFFkoPPko,hey boys,01:15:07,,,,,,
2710,username@9F2F2F3mri,what,01:15:08,,,,,,
2711,username@gnthtEunld,N,01:15:08,,,,,,
2712,username@osdeddrRes,hi,01:15:14,,,,,,
2713,username@lfell8lsll,S,01:15:15,,,,,,
2714,username@lhhinsr os,YMCQWQ,01:15:17,,,,,,
2715,username@icolci lcm,hello,01:15:18,,,,,,
2716,username@22HAKC5H2C,i now,01:15:19,,,,,,
2717,username@Kerue a r,code,01:15:19,,,,,,
2718,username@aaioCltaCC,zeke like man,01:15:20,,,,,,
2719,username@SDnDd  nzr,Aj styles,01:15:21,,,,,,
2720,username@aaa giadiu,hi,01:15:24,,,,,,
2721,username@ kPk   skP,",q",01:15:25,,,,,,
2722,username@ uuoPnouPm,C l e a n,01:15:30,,,,,,
2723,username@lluukk rer,@UNIQUE TAYLOR SALAM i want noglas code,01:15:31,,,,,,
2724,username@hii 2hi1hi,:hydrate::hydrate::hydrate::hydrate::hydrate::hydrate::hydrate::hydrate::hydrate::hydrate::hydrate::hydrate::hydrate::hydrate::hydrate::sanitizer::sanitizer::sanitizer::sanitizer:,01:15:31,,,,,,
2725,username@T.p4hmiiTh,pyikxq if anyone wants to join me in among us,01:15:31,,,,,,
2726,username@mmeesemmse,Noglaaa,01:15:35,,,,,,
2727,username@yayanylyB,😳,01:15:37,,,,,,
2728,username@hthee hile,COOCHIE MAN,01:15:39,,,,,,
2729,username@ho tewoVta,do you know de way,01:15:41,,,,,,
2730,username@NkFFkoPPko,LMAO DONT PULL OUT THE 9,01:15:44,,,,,,
2731,username@aaioCltaCC,zeke is into man,01:15:44,,,,,,
2732,username@grCgiiTegG,yee yee,01:15:44,,,,,,
2733,username@eJsoooeses,CLEAN ASF,01:15:45,,,,,,
2734,username@aeiiiiW WW,Do you be sprackin,01:15:45,,,,,,
2735,username@reeKnneiHa,Faze Yumi??,01:15:47,,,,,,
2736,username@22HAKC5H2C,me,01:15:49,,,,,,
2737,username@ayHtsrerHr,"why did 44 ppl dislike the vid,",01:15:50,,,,,,
2738,username@s  th tiss,lol,01:15:50,,,,,,
2739,username@nbb er r A,no I don't know de wey,01:16:01,,,,,,
2740,username@ GddGorysa,Please post that shit,01:16:01,,,,,,
2741,username@ahothmhAtr,Hello,01:16:08,,,,,,
2742,username@hii 2hi1hi,because they are hater,01:16:09,,,,,,
2743,username@ _rasrNkks,just got off Among Us,01:16:12,,,,,,
2744,username@lSDlnliakD,Cause they jelly,01:16:12,,,,,,
2745,username@treaeeurde,Is y’all Ps4 undergoing maintenance,01:16:14,,,,,,
2746,username@itnliKliTT,Niglaaaaa,01:16:14,,,,,,
2747,username@S SyaayrBt,Why isn’t lazarbeam streaming?,01:16:15,,,,,,
2748,username@eenK g npa,its shaking,01:16:15,,,,,,
2749,username@ssasasllsP,she keep cryin she keep cryin,01:16:17,,,,,,
2750,username@ s odsuPde,noooo way yumii,01:16:19,,,,,,
2751,username@uaNaagmmNm,@Harry Gathers Someone un-disliked it as soon as you said that 😆,01:16:19,,,,,,
2752,username@aaioCltaCC,min,01:16:21,,,,,,
2753,username@GNttnat at,I know,01:16:22,,,,,,
2754,username@NNLTQTSALS,Tucker is NSOBEK,01:16:22,,,,,,
2755,username@ eiessMhRN,Lol that was funny 😂,01:16:24,,,,,,
2756,username@ kPk   skP,",q",01:16:31,,,,,,
2757,username@yayanylyB,n😳i😳g😳g😳e😳r😳,01:16:33,,,,,,
2758,username@i liuelirr,Hahahahahhahahahahahahaah,01:16:35,,,,,,
2759,username@csgD iuieA,44 people didn't dislike the vid only 4 people idk why they did but there dick head for dislikeing,01:16:37,,,,,,
2760,username@ahothmhAtr,Love the content Nogla :3,01:16:37,,,,,,
2761,username@aaioCltaCC,zeke is into min,01:16:42,,,,,,
2762,username@S SyaayrBt,Why is lazarbeam not streaming?,01:16:43,,,,,,
2763,username@OiissiaiOr,Do I love this game so much,01:16:43,,,,,,
2764,username@sah raahag,who wants to play a game of amand us,01:16:44,,,,,,
2765,username@ayHtsrerHr,😑,01:16:45,,,,,,
2766,username@ ereileeBk,ha,01:16:45,,,,,,
2767,username@rKuonvlabe,hi,01:16:50,,,,,,
2768,username@iXxscaua_,lol,01:16:51,,,,,,
2769,username@NNLTQTSALS,Tucker is dumb 😂,01:16:52,,,,,,
2770,username@kNtSnkytyn,Kruz=Maddie?,01:16:53,,,,,,
2771,username@osdeddrRes,pls subscriber 😍😍,01:16:55,,,,,,
2772,username@eyi nnooVo,B😡a😼l😕l😍z😤,01:16:55,,,,,,
2773,username@esuunevvjo,You are responsible,01:16:55,,,,,,
2774,username@wpppww,vote off deluxe immediately to piss him off 😉,01:16:56,,,,,,
2775,username@Pnkeisi yy,I hope you make a video on that,01:16:56,,,,,,
2776,username@stgtanUU G,hi nogla,01:17:00,,,,,,
2777,username@Acriln clo,Hello,01:17:00,,,,,,
2778,username@  LinLeGei,@Zeke Benally That's racist.,01:17:02,,,,,,
2779,username@doibtos o,ITS MY BDAY TOMORROW,01:17:05,,,,,,
2780,username@oPyyklckkl,sup,01:17:10,,,,,,
2781,username@ eiessMhRN,This game is like the best,01:17:11,,,,,,
2782,username@ uuoPnouPm,First time?,01:17:12,,,,,,
2783,username@KKyKyōKKyō,that was a 10 mins round lol,01:17:16,,,,,,
2784,username@osdeddrRes,pls subscriber ❤️❤️❤️✌️,01:17:17,,,,,,
2785,username@nsne Dciga,pog,01:17:23,,,,,,
2786,username@yayanylyB,your moms racist,01:17:28,,,,,,
2787,username@lkrr ylykc,there are ten people you don't need to cover the code,01:17:30,,,,,,
2788,username@ kPk   skP,pLa1,01:17:32,,,,,,
2789,username@G  iGGhiyz,Ayyyyyy,01:17:35,,,,,,
2790,username@ayHtsrerHr,😛,01:17:40,,,,,,
2791,username@sPaasut ot,who killed him??????,01:17:41,,,,,,
2792,username@hii 2hi1hi,vote dwlux,01:17:43,,,,,,
2793,username@aaioCltaCC,Blm no the dont,01:17:48,,,,,,
2794,username@iXxscaua_,lol mcnastt,01:17:48,,,,,,
