Unnamed: 0,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
2697,Hardest Working President EVER!,,,,,,
2698,WE LOVE OUR PRES TRUMP! GOD BLESS HIM~🥰🥰🥰🥰🥰🥰🥰💗💗💗💗💗💗,,,,,,
2699,Socialism is a 'Fatal Attraction',,1.0,,,,
2700,"Trump the most important person ever, Saving the World!",,,,,,
2701,I got roaches too,,,,,,
2702,Absolutely #10,,,,,,
2703,@a,,,,,,
2704,kneegas for trump,,1.0,,,,
2705,DON'T FORGET TO VOTE EVERYONE! THE ELECTION IS IN OUR HANDS!,,,,,,
2706,BRITAIN FOR TRUMP!,,,,,,
2707,4 more years! Italians for The Donald!,,,,,,
2708,TRUMP LOVES WOMEN ;LOL,,,,,,
2709,WAKE UP MICHIGAN!!! VOTE TRUMP,,,,,,
2710,is this live now?,,,,,,
2711,"No to dark America, Vote Red",,,,,,
2712,keeping watching,,,,,,
2713,LOVE MY PRESIDENT 💕💕💕💕💕,,,,,,
2714,HAVE NO FEAR VOTE RED / DON'T LISTEN TO MEDIA AS THEY ARE NO FRIEND,,,,,,
2715,Who wants socialism it’s a proven failure all around the world wake up kids,,1.0,,,,
2716,trump wins! democrats WILL abide by the law. their violence spree is ending!!,,1.0,,,,
2717,50 state landslide!,,,,,,
2718,MAGA,,,,,,
2719,TRUMP 2020,,,,,,
2720,Trump 2020!!!,,,,,,
2721,Dang. that didn't take long for AIR FORCE ONE,,,,,,
2722,ANTIFAS IS WHY,,,,,,
2723,BEDPAN BIDEN,,,,1.0,,
2724,Absolutely #11,,,,,,
2725,i feel so bad for americans hope. trump doesn’t win,,,,,,
2726,@Joque yes live,,,,,,
2727,ترامب برزیدنت,,,,,,
2728,WHERE IS HUNTER?,,,,,,
2729,TRUMP IS SERIOUSLY A WORK HORSE,,,,,,
2730,YES LIVE,,,,,,
2731,Trump2020,,,,,,
2732,THAT IS THE VICE PRES.,,,,,,
2733,MCCAIN WAS A DIRTY TRAITOR,,,,,,
2734,🔮🔮🔮🔮Trump will win!!!!,,,,,,
2735,welcome to the wolverine state....WE NEED TO OPEN!,,,,,,
2736,God Bless Our President . Vote Trump / Pence 2020,,,,,,
2737,Guys this is Pence. POTUS still in the air.,,,,,,
2738,Trumppp let’s good,,,,,,
2739,CANADA FOR TRUMP!!!,,,,,,
2740,is this the second one of the day? I watched the Fayetteville one earlier.,,,,,,
2741,Greetings from Germany...good luck Mr.President,,,,,,
2742,Trump and Trump for ever and for everyone,,,,,,
2743,JACK PILKINGHAM AS LONG AS THE PRESIDENT IS ON BOARD THE PLANE IT IS CALLED AF1!!!,,,,,,
2744,Poor kids are just as smart as white kids.,,,,,,
2745,☣SOCIALISM IS A CANCER☣,,1.0,,,,
2746,GET RID OF ALL COMMIES AND TRAITORS,,1.0,,,,1.0
2747,absolutely,,,,,,
2748,BIDEN 2020,,,,,,
2749,election is in electoral college hands,,,,,,
2750,HOORAH,,,,,,
2751,What time do the vote counts start to get reported???,,,,,,
2752,That was quick,,,,,,
2753,Biden 2020,,,,,,
2754,VIENNA IS BURNING VOTE TRUMP!! SAFE AMERICA FROM ISLAMIC TERRORISM!!,,,,,,
2755,Biden,,,,,,
2756,Trump 202 pop,,,,,,
2757,VOTE VOTE VOTE TRUMP L3ST MAKE EM EAT IT,,,,,,
2758,Biden is not healthy enough to run. The dems are perpetrating a fraud,,1.0,,,,
2759,CRACKHEADS for BIDEN,,1.0,,,,1.0
2760,ORANGE 🍊 IS BEAUTIFUL!,,,,,,
2761,HOPE HE MENTIONS KAMALA'S BODY DOUBLE EXPOSED,,,,1.0,,
2762,CHINA’S HOE AND KAMALATOE FOR PRISON 2020,,1.0,,,,
2763,TRUMP FOR AMERICA....BIDEN FOR ELITE GLOBALISTS,,1.0,,,,
2764,PRO LIFE! PRO GOD! PRO GUN! PRO TRUMP! MAGA2020 FLORIDA LOVES TRUMP! MI VOTE RED!,,,,,,
2765,ABSOLUTELY',,,,,,
2766,Biden Bots,,,,,,
2767,@brenda H You are beautiful and smart GOD BLESS,,,,,,
2768,Greatest President in 50 years.,,,,,,
2769,Hope Bannon is right and we know by 11p.m. tomorrow that President Trump is elected to continue to MAGA,,,,,,
2770,trump 2020,,,,,,
2771,TRUMP = TRUTH TELLER,,,,,,
2772,he is at least doing something good for once ^_^,,,,,,
2773,Draft Dodger Biden,,,,,,
2774,Germany for Trump,,,,,,
2775,DON'T WALKAWAY IN 2020; RUN!!!!!!!!,,,,,,
2776,i got hairy legs,,,,,,
2777,BIDEN 2020.,,,,,,
2778,Love that son. American heroes,,,,,,
2779,Japan with Trump,,,,,,
2780,i hope everyone is staying safe out there,,,,,,
2781,Masks Don't Work,,,,,,
2782,BIDEN FOR GITMO 👍,,,,,,
2783,FRAUD WOULD BRING: #1 Lock Down / #2 FEMA Camps / #3 Obama Guillotines,,,,1.0,,
2784,Trump 2020！,,,,,,
2785,BIDEN FOR PRISON,,,,1.0,,
2786,"there are still biden bots here, so stupid nobody can be",,,,1.0,,1.0
2787,Trump can shove a stick in his butt,,,,1.0,,1.0
2788,trump 2020,,,,,,
2789,BIDEN IS A LIAR!,,,,1.0,,
2790,ty @Patchouli Knowledge,,,,,,
2791,biden👎👎👎👎🦴,,,,1.0,,
2792,Never going to be social bull shit,,,,,,
2793,I guarantee Donald Trumpwe’ll be the next president to have his face on mountain Rushmore,,,,,,
2794,FREE ...Lobotomys for LIBTARDS🐸👌,,1.0,,,,
2795,We want prosperty for all American,,,,,,
2796,Trump needs to win,,,,,,
2797,Luz V. ?,,,,,,
2798,go go,,,,,,
2799,wow he didn't get much downtime between PA and Traverse City! Prayers that he stays strong through Grand Rapids rally tonight!!!,,,,,,
2800,VOTE VOTE VOTE VOTE VOTE VOTE,,,,,,
2801,KAG,,,,,,
2802,Biden 2020,,,,,,
2803,Ivanka 2024,,,,,,
2804,TRUMP DOES 5 RALLIES - BIDEN DOES 5 BOWEL MOVEMENTS,,,,,,
2805,Hello MI !,,,,,,
2806,vote republican for both president senators and the congress,,,,,,
2807,Never Biden!,,,,,,
2808,Massachusetts for Trump,,,,,,
2809,Trump 2020 for golden showers,,,,,,
2810,TOBY KEITH!!!!!!!!!!!!,,,,,,
2811,Sad what their doing to Biden this is Elder Abuse,,,,,,
2812,バイバイジョー,,,,,,
2813,That was a Fast Flight,,,,,,
2814,GREAT WHITES for Trump; SHEEPHEAD and SEWER CARP for Biden!,,,,,,
2815,DRAIN THE SWAMP,,,,,,
2816,biden aint winning only reason yall here is cause your boy hiding in the basement,,,,,,
2817,Absolutely #12,,,,,,
2818,CHUPAS,,,,,,
2819,TO ALL THE FAKE PASTORS OUT THERE YOU CANT SUPPORT ABORTION AND BIDEN,,,,1.0,,
2820,Trump 2020,,,,,,
2821,SHARE THIS STREAM,,,,,,
2822,Trump 2020,,,,,,
2823,This is AF2-,,,,,,
2824,Trump is working AirForce Once,,,,,,
2825,Canada loves Trump 4EVA!!!!!!!!!!!!!!!!!!!!!!!!!!!,,,,,,
2826,whats is that?,,,,,,
2827,I'm proud of Trumps Work effort,,,,,,
2828,"LOL....Biden trolls, how sweet, thanks for upping our numbers!!!",,,,,,
2829,Cape Bretoners for Trump!!!,,,,,,
2830,WE LOVE PRESIDENT TRUMP ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,,,,,
2831,TRUMP 2020 OPEN AMERICA UP,,,,,,
2832,Damm this guys is like 74 and with all that engenery is AMAZING.USA better vote this guy in,,,,,,
2833,FRANCE FOR TRUMP !! MERCI MISTER PRESIDENT !! =),,,,,,
2834,SWEDEN WITH TRUMP!,,,,,,
2835,TRUMP 2020!!!,,,,,,
2836,"the reality, we don´t know who is the worst",,,,,,
2837,"200,000 are going to die because of trump",,1.0,,1.0,,
2838,Thank you RSBN for letting us see the full effects of these peaceful rally!!!,,,,,,
2839,AND BUGGER ALL PEOPLE WEARING MASKS. NO WONDER YALL DYING OF COVID RAPIDLY,,,,,,
2840,VintageMxer I noticed that too. She's adorable though! LOL,,,,,,
2841,Vote trump 🤣🤣🤣🤣🤣 Americans 🤪🤪🤪🤪,,,,,,
2842,CANADA FOR TRUMP,,,,,,
2843,TRUN OUR STATE RED MICHIGAN.,,,,,,
2844,trump will lose,,,,,,
2845,s I m P. GET OFF OUR CHANNEL NOW!!!!!!!!,,,,,,
2846,What’s in Hunter’s laptop??,,,,,,
2847,Stfu,,,,,,1.0
2848,HOW DID HE GET THERE SO FAST .,,,,,,
2849,absolutely,,,,,,
2850,We want a safe America. Biden plays no role in that. On the contrary.,,1.0,,,,
2851,TRUMP A BITCH,,,,,,1.0
2852,"I'm voting tomorrow, Mr Trump will win our state because we are a red state",,,,,,
2853,MORONS FOR BIDEN 2020,,,,1.0,,
2854,BIDEN 2020,,,,,,
2855,Binde (ATF),,,,,,
2856,#walkaway,,,,,,
2857,trump 2020,,,,,,
2858,BINDEN FOR NAPPY TIME!!!!,,,,,,
2859,America First and Always,,,,,,
2860,JOE SHAT HIMSELF EARLIER AGAIN,,,,1.0,,
2861,BIDEN 2020,,,,,,
2862,Kamala equality equity statement Search it out on here. Pure marxism / communism. doesn't even know what equality means,,1.0,,,,
2863,ok,,,,,,
2864,Just watched the Biden rally from last night. It was terrifying. How can anyone vote for that guy?,,1.0,,,,
2865,FYI...Air Force One is a call sign of whatever airplane carries the US President....it does not reflect the type of aircraft being used.,,,,,,
2866,Idaho for Trump ❤️❤️❤️❤️❤️❤️🌲🌲🌲🌲🌲🌲🌲🌲🌲,,,,,,
2867,🛑🛑🛑🛑🛑🛑RED TSUNAMI MOTHERFUCKERS🛑🛑🛑🛑,,,,,,
2868,Love trumps hate....Biden 2020,,,,,,
2869,send the socialist to China then nuke it back to stone age,,1.0,,,,
2870,Covidcon needs to be exposed!,,,,,,
2871,Biden is home drinking hiself away,,,,,,
2872,God bless America and our awesome President,,,,,,
2873,BRAZIL AND EUA,,,,,,
2874,DEMOCRATES AND THE MEDIA HELPING IS DOING TREASON...LOCK THEM UPO.peace f norway.TRUMP 2020 ❤,,,,,,
2875,Gonna find hunter in a hole in a backyard just like saddam,,,,,,
2876,dental care for all disabled veterans help us now,,,,,,
2877,"HELLO TRAVERSE CITY, MI ... FROM VILONIA, ARKANSAS.",,,,,,
2878,ABSOLUTELY,,,,,,
2879,Biden Brothers for Prison,,,,,,
2880,"Trump 2020, Don Jr. 2024 ❤️❤️❤️❤️❤️❤️",,,,,,
2881,ایران,,,,,,
2882,Trump is man for the people,,,,,,
2883,"WHERE WE GO ONE, WE GO ALL",,,,,,
2884,I lied to the pollster that called me,,,,,,
2885,:thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::virtualhug::virtualhug::virtualhug::virtualhug::virtualhug::virtualhug:four more years for this President Donald j trump god bless,,,,,,
2886,He is loosing ahahahha,,,,,,
2887,Open up the Great Country! We are ready for a Super V recovery!!! It is time to stop the virus madness!,,,,,,
2888,HOW HARD WILL RUSSIA WORK THIS TIME TO HACK THE VOTES TO GET TRUMP ELECTED,,,,,,
2889,every one is voting that's why chat numbers are low. go VOTE,,,,,,
2890,UNBAN ALEX JONES!!!!,,,,,,
2891,T2R0U2M0P,,,,,,
2892,JOE PAID FOR BY CHINA,,1.0,,,,
2893,TRUMP = TRUTH,,,,,,
2894,May God protect our president and hold him close to His heart. Hold the evil forces away.,,,,,,
2895,kneegas for trump,,,,,,
2896,":thanksdoc::thanksdoc::thanksdoc:LOL!!! FORGIVE ME, TRAVERSE, MI!:thanksdoc::thanksdoc::thanksdoc:",,,,,,
2897,Keep Michigan Red,,,,,,
2898,Trump 2020!!!,,,,,,
2899,"I like BLT's, what's the problem with these fools",,,,,,
2900,Dwain the rock Johnson for president,,,,,,
2901,ALL STATE LANDSLIDE MY PRESIDENT TRUMP LOVE YOU2️⃣0️⃣2️⃣0️⃣❤💙🤍✝️🙏,,,,,,
2902,the best president ever,,,,,,
2903,For our country and way if life in America TRUMP MUST WIN DECISIVELY!,,,,,,
2904,Trolls for Trump,,,,,,
2905,TOBBBBI!!!!,,,,,,
2906,Trump,,,,,,
2907,12 MORE YEARSS!!!,,,,,,
2908,BRASIL GI TRUMP,,,,,,
2909,Joe Biden is a TRAITOR,,,,1.0,,
2910,Biden for Prison lol,,1.0,,,,
2911,@Manveer Chahal SEE YA TROLL,,,,,,
2912,F TRUMP,,,,1.0,,
2913,BIDEN FOR PRISON,,1.0,,1.0,,
2914,k,,,,,,
2915,Did they retire the 747 or is this a temporary solution?,,,,,,
2916,They want to put the small business out Walmart has had best year ever,,,,,,
2917,TRUMP President 🦾,,,,,,
2918,@ooga 👍🤗 Lol,,,,,,
2919,HIT THE LIKE 👍 BUTTON WHEN YOU GET HERE!,,,,,,
2920,UK FOR TRUMP,,,,,,
2921,WINNNERS for Trump!!!,,,,,,
2922,YES TRUMP,,,,,,
2923,❤❤❤❤❤❤💯💯💯💯💯💯💯💯💯💯🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,,,,,,
2924,TOBY KIETHHH NEVER FORGET 9/11,,,,,,
2925,Trump!,,,,,,
2926,"Because this Godly man, John James, The Lord God will bless MI. In The Name of Jesus, Amen",,,,,,
2927,KAMALA REAL NAME IS KAMAL !!,,,,,,
2928,":_RSBNUSA:We need every single vote!:_RSBNUSA: Help RSBN spread President Trump's message! :_RSBNKAG:Share this livestream on Twitter, Parler, Facebook and your email list!:_RSBNKAG::_RSBNKAG:",,,,,,
2929,凄え！,,,,,,
2930,biden for jail,,,,1.0,,
2931,trump can go to hell,,,,,,1.0
2932,Moet poepen,,,,,,
2933,No one actually wants Biden or Harris,,,,,,
2934,Trump First miauuuu,,,,,,
2935,they over sample polls,,,,,,
2936,❤ THANK YOU PRESIDENT TRUMP ❤ GOD BLESS THE USA ❤,,,,,,
2937,"The Dems want to DESTROY AMERICA and Usher in the New World Order, Globalism..",,1.0,,,,
2938,donald trump is garbage,,,,,,1.0
2939,Say NO to A Dark Winter - VOTE TRUMP,,1.0,,,,
2940,4 MORE YEARS!!!,,,,,,
2941,NO to the NWO!!!,,,,,,
2942,Let's gooooooooooooooooo,,,,,,
2943,pedophiles for biden..,,,,1.0,,1.0
2944,"THERE HAVE BEEN 1,547 MASS SHOOTINGS SINCE TRUMP HAS BEEN PRESIDENT. AND 0 FEDERAL GUN LAWS SIGNED!",,,,,,
2945,🐸👌Libtards=💩,,,,,,
2946,Brock pierce,,,,,,
2947,american people i pray Trump save 2nd emendment for Usa and entire world....god bless Trump from Italy,,,,,,
2948,"LOVE FROM THE TREMENDOUS NATION OF NORTHERN IRELAND, TRUMPS DONE A GREAT JOB AND HOPE HE FIRES JOE UKRAINE BIDEN",,,,,,1.0
2949,God bless president trump and uda,,,,,,
2950,Trump🌪!!!!!,,,,,,
2951,Trump 2020,,,,,,
2952,I HATE U DONALD TRUMP,,,,1.0,,1.0
2953,TRUMP NATION !!! GO TRUMP ❤❤,,,,,,
2954,AIR FORCE 2..... THAT IS THE VICE PRESIDENT NOT TRUMP,,,,,,
2955,Michigan ❤️’s TRUMP! 😍🥰😘😚😗😋💃💃💃👯‍♀️👯‍♀️👯‍♀️🕺🕺🕺💃💃💃👯‍♀️👯‍♀️👯‍♀️,,,,,,
2956,INAPPROPRIATE SHOWERS MATTER,,,,,,
2957,PENNSYLVANIA WILL TRY TO STEAL THE ELECTION MAKE SURE YOU ARE WATCHING THE POLLS,,,,,,
2958,MEDIA MAFIA 4 BIDEN,,,,1.0,,
2959,":elbowcough:NOPE, POLLS ARE FAKE!!",,,,,,
2960,we love Trump we love Trump,,,,,,
2961,AWESOME,,,,,,
2962,name of the song?,,,,,,
2963,antartica for trump,,,,,,
2964,LIAR CHEAT THEIF,,1.0,,,,
2965,AMEN THANK GOD 🙏🏼🙏🏽🙏🏻🙏🏼🙏🏽🙏🏽🙏🏻🙏🏻🙏🏻🙏🏽🙏🏼🙏🏽🙏🏽🙏🏽🙏🏻🙏🏼🙏🏽🙏🏽🙏🏻🙏🏻🙏🏽🙏🏼🙏🏽🙏🏽🙏🏻🙏🏼🙏🏽,,,,,,
2966,👽YUP ! SUP ! GREAT JEDI🕵️‍RIGHT🎙SIDE @RSBNETWORK AND ALL💻️JEDI OF THE REPUBLIC. IN CHAT ! IN ACTION WITHIN THE FORCE OUR CREATOR GOD THE LAW... KEEP US🌎ALL ALIVE !,,,,,,
2967,MI - vote - take 3 to the polls with you!,,,,,,
2968,THE LAST RALLY WILL BE THE BIGGEST,,,,,,
2969,MAGA2020! WWG1WGA!,,,,,,
2970,Who sings that song? Name of band?,,,,,,
2971,LOVE ME SOME TOBY KEITH! REMINDS ME OF TRUMP'S INAUGURATION!!!!,,,,,,
2972,JOE FOR JAIL,,,,1.0,,
2973,Trump 2024,,,,,,
2974,LGBT For Trump,,,,,,
2975,GREAT WHITES for Trump; SHEEPHEAD and SEWER CARP for Biden!,,,,,,
2976,biden 2020,,,,,,
2977,SUBURBAN WOMEN for TRUMP,,,,,,
2978,THE BEST. IS YET. TO COME! AAAAAAAAAAAAAAAAAAAAAAAAAAAAAGHHHHHHHH!!!!!!!,,,,,,
2979,Polls are kaput,,,,,,
2980,CHINA CCP OWNS THE BIDEN’S/OBAMA,,1.0,,1.0,,
2981,VIENNA IS BURNING VOTE TRUMP!! SAFE AMERICA FROM ISLAMIC TERRORISM!!,,,,,,
2982,VOTE IN PERSON,,,,,,
2983,That’s Air Force 2 (VP).,,,,,,
2984,"""Absolutely!!!!""",,,,,,
2985,"""GLOBALIST SELL-OUT FOR ' CHY NA JOE ' TO VISIT PERMANENTLY 'GITMO'}¡♡!""!!!!!!!!!!!!!!!!!!!!",,,,,,
2986,MASSACHUSETTS FOR TRUMP,,,,,,
2987,"Toby Keith - Courtesy of the Red, White and Blue",,,,,,
2988,MILK 🥛 PRODUCTS CAUSE FLU SYMPTOMS,,,,,,
2989,Please Click Like Like Like Like Like,,,,,,
2990,"LET'S GO, MICHIGAN!! LET'S DELIVER FOR TRUMP IN BIGGER NUMBERS THIS TIME! MAGA!!!",,,,,,
2991,Absolutely #13 she is,,,,,,
2992,CHINA JOE FOR ELECTRIC CHAIR 2020!!,,,,,,
2993,MORONS FOR BIDEN 2020,,1.0,,1.0,,
2994,Hello Michigan! Vote RED!!!,,,,,,
2995,Have Fun Open Up,,,,,,
2996,"🏁 ""Go for it BIG D "" 🏁",,,,,,
2997,trump loses,,,,,,
2998,SINGAPORE BROTHER IN CHRIST:ROMANS TAN HOCK LEONG HAVE FAITH IN GOD-IN GOD 🙏🙏🙏 ( MARK 11:22+ISAIAH 43:19),,,,,,
2999,Biden for the gallows,,,,1.0,,
3000,PRAY FOR PRESIDENT TRUMPS STRENGTH!,,,,,,
3001,they getting corona,,,,,,1.0
3002,Mr. Trump/Mr. Pence 2020 and beyond!!!,,,,,,
3003,VA here donated to John James and Joe Collins:_RSBNUSFlag2::_RSBNUSFlag2::_RSBN4moreyears:,,,,,,
3004,Trump 2020,,,,,,
3005,Trump is Winning and libturds are Whining! Cry liberals CRY !,1.0,1.0,,1.0,,1.0
3006,hello everyone ðŸ–ï¸ðŸ˜ƒ,,,,,,
3007,not many people at this rally,,,,,,
3008,360+,,,,,,
3009,"HIT ""LIKE"" IF YOU LOVE THIS RALLY!!!!",,,,,,
3010,RED TSUNAMI RED LANDSLIDE,,,,,,
3011,he didnt even win the popular vote last time,,,,,,
3012,"THE LORD JESUS CHRIST saith you must be BORN AGAIN , BY HOLY GHOST BIBLE JOHN 3:3-7 KJV",,,,,,
3013,landslide!!!!!!!!!!!!!!!!!!!!!!!!!,,,,,,
3014,BIDEN 2020,,,,,,
3015,derail,,,,,,
3016,landslide incoming,,,,,,
3017,its also impossible to find this live rally on YouTube Today! Censorship!!,,,,,,
3018,any airplane the president is on uses the call sign Air Force 1. Air Force 2 is used when Vice president is on board,,,,,,
3019,"AF1 = whichever plane the president is on, could be a crop duster and would still be called air force 1",,,,,,
3020,the Rock is a disgrace,,1.0,,,,1.0
3021,Jesus for Lord forever and always,,,,,,
3022,CHINA OWNS THE BIDEN CRIME FAMILY SYNDICATE,,1.0,,1.0,,1.0
3023,Heâ€™s there now. Whatever plane he flies in is called air force 1,,,,,,
3024,Beijing Biden,,,,1.0,,
3025,when the president is on the plane it is still referred to as AF1!!,,,,,,
3026,VOTE TRUMP BECAUSE 47 YEARS IS LONG ENUFF,,,,,,
3027,wishing to trump win 2020,,,,,,
3028,@Ryan Fox Thanx. Didn't know.,,,,,,
3029,Canada for Trump,,,,,,
3030,POTUS and FIRST FAMILY are living proof we don't have to live in FEAR of Covid! 4 MORE YEARS for TRUMP-PENCE ðŸ‘ðŸŽ†ðŸ‘,,,,,,1.0
3031,Trump 2020 send China virus and China joe packing please!!!!!!!!!!!,,,,1.0,,
3032,Yes Landslide,,,,,,
3033,GOD BLESSED US WITH TRUMP AND JAMES,,,,,,
3034,TRUMP President ðŸ¦¾,,,,,,
3035,:_RSBNUSA::_RSBNUSA::_RSBNUSA::_RSBNUSA: Dont listen to the polls GO VOTE Vote Trump Vote for America:_RSBNUSA::_RSBNUSA::_RSBNUSA::_RSBNUSA::_RSBNUSA::_RSBNUSA:,,,,,,
3036,AF1 and AF2 are call signs,,,,,,
3037,They can't spell BLT correctly,,,,,,
3038,Portland is sick of antifa & blm Domestic Terrorists in their streets!!ðŸ¤¬ðŸ¤¬ðŸ¤¬,,1.0,,,,1.0
3039,Stringfellow 1983 u really think the uk wants this idiot,,1.0,,,,1.0
3040,HAPPY BIRTHDAY BRIAN GLENN!!!!,,,,,,
3041,Impeach whither,,,,,,
3042,ØªØ±Ø§Ù…Ù¾ Ø§Ø­Ù…Ù‚ Ù‡Ù‡Ù‡Ù‡Ù‡Ù‡Ù‡,,,,,,
3043,"Hilary Clinton polling for FL in 2016, 91% to 9% in her favour. The best way to prove polls wrong, is REGISTER > go > vote",,,,,,
3044,320,,,,,,
3045,Trump 2020,,,,,,
3046,Finally playing this song!!!!!,,,,,,
3047,IDEOLOGICALLY POSSESSED CROWD OF DISEASE SPREADERS!! PREPARE FOR A SAD DAY TMRW!,,1.0,,,,
3048,Protect the beef stock,,,,,,
3049,Let's GOOOOO!!!!!,,,,,,
3050,Superman wears Trump pajamas,,,,,,
3051,Kosovo je srbija,,,,,,
3052,I truly think joe buyins health is in jeopardy... im worried about that fella,,,,,,
3053,BIDEN SUPPORTERS HAVE IQ OF ðŸŽ,,1.0,,,,1.0
3054,gg trump,,,,,,
3055,Hope all these Patriots are voting tomorrow.,,,,,,
3056,4 more years,,,,,,
3057,TRUMP CHAT IS THE ONLY PLACE BIDEN'S 3 - 4 SUPPORTERS CAN BE NOTICED! (KIND OF) LOL! WHAT LOSERS!,,1.0,,1.0,,1.0
3058,I PRAY FOR LANDSLIDE!!! COME ON AMERICA VOTE FOR TRUMP!!!,,,,,,
3059,"LEFTISTS WILL GO TO HELL Matthew 25:41 Then shall he (GOD) say also unto them on the LEFT hand, Depart from me, ye cursed, into everlasting fire, prepared for the devil and his angels:",,,,,,
3060,Support our Police ðŸš”ðŸš”ðŸš”ðŸš”ðŸš”ðŸš”ðŸš”ðŸš”ðŸš”ðŸš”ðŸš”ðŸ¥°ðŸš”ðŸ¥°ðŸ¥°â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸,,,,,,
3061,"LOVE Jesus only, but vote Trump !!",,,,,,1.0
3062,TRUMP IN A LANDSLIDE - BIDEN IN A BEDPAN SPILL,,,,,,
3063,TRUMPS HELPING THE SPREAD OF THE VIRUS,,,,,,1.0
3064,ðŸŒ´CALIFORNIAðŸŒ´ â¤ TRUMP,,,,,,
3065,FAKE POLLS,,,,,,
3066,Geez what is going on,,,,,,
3067,THAT'S QUITE A CROWD!!,,,,,,
3068,god bless you biden 2020,,,,,,
3069,biddon to prison,,1.0,,,,
3070,Trump landslide,,,,,,
3071,WhatÂ´s the name of the music?,,,,,,
3072,Suburban Women LOVE TRUMP,,,,,,
3073,God bless America and President Trump!,,,,,,
3074,GOD PROTECT TRUMP!!!!,,,,,,
3075,TRUMP 324 Electoral Votes!!!!,,,,,,
3076,Trump is definitely not a Republican politician. He is an American who loves this country and the ordinary men and women who work hard everyday.,,,,,,
3077,Biden2020,,,,,,
3078,BRAZIL LOVES TRUMP,,,,,,
3079,BLM: BIDENâ€™S LAPTOP MATTERS,,,,,,
3080,âš âš âš MASSIVE TERROR ATTACK IN AUSTRIAâš âš âš MASSIVE TERROR ATTACK IN AUSTRIAâš âš âš MASSIVE TERROR ATTACK IN AUSTRIAâš âš âš MASSIVE TERROR ATTACK IN AUSTRIAâš âš âš MASSIVE TERROR ATTACK IN AUSTRIA,,,,,,
3081,THE GOOD GUYS FOR TRUMP !! =),,,,,,
3082,Make America great again,,,,,,
3083,CHINA FOR TRUMP! !,,,,,,
3084,VOTE LIKE THE POLLS ARE REAL,,,,,,
3085,Landslide victory coming,,,,,,
3086,.,,,,,,
3087,LEFTIST TEARS!!!!!!,,1.0,,,,1.0
3088,MI DON'T LET US DOWN AMERICA IS COUNTING ON YOU VOTE TRUMP AND RED,,,,,,
3089,Tanning Beds for Trump 2020!,,,,,,
3090,biden for prison,,1.0,,,,1.0
3091,"I love seeing the UK, Australia, Sweden giving us support. They KNOW....",,,,,,
3092,God bless Mr. President USAâ¤ï¸,,,,,,
3093,"Apple Samsung Doctor Guy"" TRUMP 2021",,,,,,
3094,@Liam bs get a sack idiot fk off,,,,,,
3095,hope he cleans up corrupt switzerland.,,,,,,
3096,prayers for all of us! USA!,,,,,,
3097,"STAY ON THE LORD SIDE, SAY NO TO SOCIALISM AND VOTE FOR TRUMP! WE CELEBRATE THE VICTORY NOW!",,,,,,1.0
3098,PRO LIFE! PRO GOD! PRO GUN! PRO TRUMP! MAGA2020 FLORIDA LOVES TRUMP! MI VOTE RED!,,,,,,
3099,They are slowing down the feeds,,,,,,
3100,WE'RE JUST A BIG BUNCH OF WINNERS WE ARE.,,,,,,
3101,MAGA,,,,,,
3102,she said the left,,,,,,
3103,We love PrÃ¤sident Trump !,,,,,,
3104,VIENNA IS BURNING VOTE TRUMP!! SAFE AMERICA FROM ISLAMIC TERRORISM!!,,1.0,,,,1.0
3105,TRUMP/PENCE MAGA 2020,,,,,,
3106,Trump is racist,,,,,,
3107,Trump for president,,,,,,
3108,Trump wins tomorrow !,,,,,,
3109,CAN'T WAIT TILL TRUMP'S RE-ELECTION INAUGURATION!! LET'S DO THIS ðŸ’šPURE MICHIGAN,,,,,,
3110,Just watched the Biden rally from last night. It was terrifying. How can anyone vote for that guy?,,1.0,,,,1.0
3111,"If biden wins? There will be wailing and gnashing of teeth. Hell will open. No fear. Open your hearts to Jesus Christ, repent of your sins, attain the hope of eternal life.",,,,,,1.0
3112,alwx jones is a fearmonger,,,,,,
3113,Go Trump nos EUA,,,,,,
3114,RSBN Is Awesome,,,,,,
3115,Trump will win in Jesus name. Amen,,,,,,
3116,"Such a lack of IQ at these rallies, it's a meme",,1.0,,,,
3117,TRUMP 2020,,,,,,
3118,":dothefive::dothefive:BIDEN ""THE BIG GUY"" IS A CORRUPT SINALE TRAITOR OWNED BY THE CCP DOES NOT BELONG ANYWHERE NEAR THE WHITE HOUSE:dothefive::dothefive:",,,,,,1.0
3119,***BIDEN WILL RISE YOUR TAXES*** *********ðŸ§±********ðŸ§±********ðŸ§±********ðŸ§±*********ðŸ§±,,,,,,
3120,MORONS FOR BIDEN 2020,,1.0,,1.0,,1.0
3121,ðŸ˜¹,,,,,,
3122,â¤ï¸hairy legged women,,,1.0,,,
3123,they seem too confident... if trump loses PA or NC it will be very close,,,,,,
3124,The BEST PRESIDENT THAT EVER WAS2ï¸âƒ£0ï¸âƒ£2ï¸âƒ£0ï¸âƒ£,,,,,,
