,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,None
336,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
337,:_Buffer1::_Warcry::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
338,NEW AMD GPU,0.0,0.0,0.0,0.0,0.0,0.0,1.0
339,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
340,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
341,RSA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
342,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
343,click 9it,0.0,0.0,0.0,0.0,0.0,0.0,1.0
344,Dock starts stream then GOs to take a shower,0.0,0.0,0.0,0.0,0.0,0.0,1.0
345,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
346,Tw3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
347,territory by Daniel deluxe,0.0,0.0,0.0,0.0,0.0,0.0,1.0
348,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
349,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
350,Give em the loveee RAAUUUUULLLLLLLL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
351,Who else is glad the doc is on YT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
352,ayy,0.0,0.0,0.0,0.0,0.0,0.0,1.0
353,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
354,:_Buffer1:💥:_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
355,yayayayay,0.0,0.0,0.0,0.0,0.0,0.0,1.0
356,like for 2x😘yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
357,:_Buffer1::_Warcry::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
358,🐐,0.0,0.0,0.0,0.0,0.0,0.0,1.0
359,LETS GOOO BLACK OPS II,0.0,0.0,0.0,0.0,0.0,0.0,1.0
360,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
361,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
362,when we gon play solos doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
363,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
364,i miss the old BO1 and BO2 days. anyways buenas tardes cc!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
365,balck ops 2 best call of duty,0.0,0.0,0.0,0.0,0.0,0.0,1.0
366,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
367,RAULLLL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
368,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
369,let’s gooooooo!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
370,!specs,0.0,0.0,0.0,0.0,0.0,0.0,1.0
371,doccccc🔥,0.0,0.0,0.0,0.0,0.0,0.0,1.0
372,:elbowcough:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
373,ya Ya ya:elbowcough:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
374,ok,0.0,0.0,0.0,0.0,0.0,0.0,1.0
375,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
376,click it?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
377,YAYAYAYAYAYAYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
378,Doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
379,WAZZuP Champions Club,0.0,0.0,0.0,0.0,0.0,0.0,1.0
380,Dr Wotw3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
381,Hellooooooooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
382,Champions club,0.0,0.0,0.0,0.0,0.0,0.0,1.0
383,:elbowbump::elbowbump::elbowbump::sanitizer::sanitizer::sanitizer::sanitizer::thanksdoc::thanksdoc::thanksdoc::thanksdoc:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
384,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
385,B3l3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
386,yayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
387,Team K H A B I B,0.0,0.0,0.0,0.0,0.0,0.0,1.0
388,Yayayayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
389,Make them understand Doc!:_Comb:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
390,yayayayayayayyayayaayayayayayy,0.0,0.0,0.0,0.0,0.0,0.0,1.0
391,🔥,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392,WHERES THE AUDIO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
393,Yayayayayyayayayatayayayya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
394,Doc... you better WAKE UP today!:_Buffer1::_Love::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,YAYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
396,"oooh baby baby, let's go Doc. wrap 'em, snap 'em, and eat 'em up.:_Buffer1::_Warcry::_Buffer2:",0.0,0.0,0.0,0.0,0.0,0.0,1.0
397,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
398,lets go!!!! yayayyayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
399,ג,0.0,0.0,0.0,0.0,0.0,0.0,1.0
400,Trozo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
401,:elbowcough::elbowcough::elbowcough:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
402,is he playing zombies?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
403,Yayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
404,Trickle in Champs:_Yaya::_Yaya::_Yaya:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
405,doc pls tell your pc specs,0.0,0.0,0.0,0.0,0.0,0.0,1.0
406,😂☺😂☺🙂☺🙂😚,0.0,0.0,0.0,0.0,0.0,0.0,1.0
407,Let's go!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
408,Song name: Territory by Daniel Deluxe,0.0,0.0,0.0,0.0,0.0,0.0,1.0
409,92 dream team vs this squad.. who wins?!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
410,:_Buffer1::_Yaya::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
411,дарова,0.0,0.0,0.0,0.0,0.0,0.0,1.0
412,Yayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
413,:_Pudge::_Flip:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
414,owens:_Better::_Better::_Better::_Better::_Better:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
415,Firm Handshakes EVERYONE!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
416,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
417,oh yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
418,❤️❤️❤️❤️❤️❤️❤️❤️,0.0,0.0,0.0,0.0,0.0,0.0,1.0
419,bo2 let's go,0.0,0.0,0.0,0.0,0.0,0.0,1.0
420,yayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
421,yayayyayayya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
422,:sanitizer::sanitizer:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
423,Coming soon the nightmare of DocStreet,0.0,0.0,0.0,0.0,0.0,0.0,1.0
424,black ops 1 is the best black ops,0.0,0.0,0.0,0.0,0.0,0.0,1.0
425,Bo2 needs a remaster,0.0,0.0,0.0,0.0,0.0,0.0,1.0
426,:_Comb::_Comb::_Comb::_Warcry::_Warcry::_Warcry: im READY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
427,yayayayayayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
428,:yt:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
429,BANDINI heeeeeerrrreeeeeee,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430,tchat too fast,0.0,0.0,0.0,0.0,0.0,0.0,1.0
431,is it zombies?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
432,How tf do I subscribe,0.0,0.0,0.0,0.0,0.0,0.0,1.0
433,C'MON!!!!:_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
434,2x,0.0,0.0,0.0,0.0,0.0,0.0,1.0
435,Panic Diarrhea,0.0,0.0,0.0,0.0,0.0,0.0,1.0
436,we're here for some BO2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
437,Yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
438,jes let's go,0.0,0.0,0.0,0.0,0.0,0.0,1.0
439,awe,0.0,0.0,0.0,0.0,0.0,0.0,1.0
440,👍,0.0,0.0,0.0,0.0,0.0,0.0,1.0
441,but how long will the starting screen last,0.0,0.0,0.0,0.0,0.0,0.0,1.0
442,STONE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
443,take em out mods,0.0,0.0,0.0,0.0,0.0,0.0,1.0
444,:_Handshake::_Handshake:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
445,Doc!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
446,Black ops 1 is the best cod imo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
447,Snap EM,0.0,0.0,0.0,0.0,0.0,0.0,1.0
448,Yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
449,Og black ops 2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
450,o,0.0,0.0,0.0,0.0,0.0,0.0,1.0
451,Yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
452,:_Buffer1::_Alien::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
453,:_Bless::_Giggles:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
454,Let’s goooooooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
455,!song,0.0,0.0,0.0,0.0,0.0,0.0,1.0
456,BOOMER,0.0,0.0,0.0,0.0,0.0,0.0,1.0
457,o,0.0,0.0,0.0,0.0,0.0,0.0,1.0
458,:_Buffer1:SNAP EM UP:_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
459,o,0.0,0.0,0.0,0.0,0.0,0.0,1.0
460,hellooooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
461,:_Handshake::_Handshake::_Handshake::_Handshake::_Handshake::_Handshake::_Handshake: STONE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
462,yayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
463,yayayayayyaa,0.0,0.0,0.0,0.0,0.0,0.0,1.0
464,:elbowcough::elbowcough::elbowcough:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
465,Laides and Gentelmen of the champions club welcome the the best stream of all time firm handshakes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
466,STONEEEEEEEEEE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
467,yayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
468,stone,0.0,0.0,0.0,0.0,0.0,0.0,1.0
469,(O)(O),0.0,0.0,0.0,0.0,0.0,0.0,1.0
470,:_Handshake: 64 :_Love::_Love:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
471,احبك,0.0,0.0,0.0,0.0,0.0,0.0,1.0
472,Who’s played dragon?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
473,TRICKLE IN!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
474,diarhea,0.0,0.0,0.0,0.0,0.0,0.0,1.0
475,yayayayayayayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
476,yayayYayayayayayayayayayay,0.0,0.0,0.0,0.0,0.0,0.0,1.0
477,STONE BABY!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
478,lets goooo!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
479,:_Buffer1::_Love::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
480,yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
481,twitch,0.0,0.0,0.0,0.0,0.0,0.0,1.0
482,:_Handshake::_Handshake::_Handshake::_Handshake::_Handshake::_Handshake:64,0.0,0.0,0.0,0.0,0.0,0.0,1.0
483,RAUUUUUUUUUUUUUUUUUUUUUUUL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
484,STONE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
485,64 Firm handshakes to you sir!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
486,My bday is today daddy big baby,0.0,0.0,0.0,0.0,0.0,0.0,1.0
487,pog,0.0,0.0,0.0,0.0,0.0,0.0,1.0
488,yayyyayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
489,sultan,0.0,0.0,0.0,0.0,0.0,0.0,1.0
490,29-0 🦅,0.0,0.0,0.0,0.0,0.0,0.0,1.0
491,Stand em up.....n sittem down...,0.0,0.0,0.0,0.0,0.0,0.0,1.0
492,420,0.0,0.0,0.0,0.0,0.0,0.0,1.0
493,yayayayay,0.0,0.0,0.0,0.0,0.0,0.0,1.0
494,is this on PS3?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
495,#BO2REMASTER,0.0,0.0,0.0,0.0,0.0,0.0,1.0
496,BO2 BABY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
497,:_Buffer1::_Love::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
498,لوفيو,0.0,0.0,0.0,0.0,0.0,0.0,1.0
499,CLICK IT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
500,Taste them ! Snap them !!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
501,Daniel Deluxe - Territory,0.0,0.0,0.0,0.0,0.0,0.0,1.0
502,WOOOOOOOOO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
503,THE NAME........,0.0,0.0,0.0,0.0,0.0,0.0,1.0
504,like for 2x😘yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
505,Yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
506,LETS GOOOOOOOOOO AND IM A BOW,0.0,0.0,0.0,0.0,0.0,0.0,1.0
507,:_Buffer1::_Love::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
508,Yayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
509,firm handshake :_Handshake::_Handshake:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
510,yayayayay,0.0,0.0,0.0,0.0,0.0,0.0,1.0
511,yayayaayayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
512,I love when doc goes live but doesn't show up for an hour 😅,0.0,0.0,0.0,0.0,0.0,0.0,1.0
513,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0
514,:_Dance:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
515,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0
516,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0
517,DARK ALLEYWAYS is WHERE you're GONNA FIND US,0.0,0.0,0.0,0.0,0.0,0.0,1.0
518,lets get W Doc!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
519,I'm 5 and 0000000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
520,TASTE THEM,0.0,0.0,0.0,0.0,0.0,0.0,1.0
521,YayayayYayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
522,yayayayayay,0.0,0.0,0.0,0.0,0.0,0.0,1.0
523,eyy bb,0.0,0.0,0.0,0.0,0.0,0.0,1.0
524,Give em the love ❤️❤️,0.0,0.0,0.0,0.0,0.0,0.0,1.0
525,i got a case of hot kakka today,0.0,0.0,0.0,0.0,0.0,0.0,1.0
526,Alex! Hurry it up!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
527,😍😍😍,0.0,0.0,0.0,0.0,0.0,0.0,1.0
528,:buffering::buffering::buffering:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
529,hello people,0.0,0.0,0.0,0.0,0.0,0.0,1.0
530,give them the love,0.0,0.0,0.0,0.0,0.0,0.0,1.0
531,nice,0.0,0.0,0.0,0.0,0.0,0.0,1.0
532,ikr,0.0,0.0,0.0,0.0,0.0,0.0,1.0
533,:buffering:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
534,Snooze fest out there come on Doc!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
535,cage the spamming plebs,1.0,0.0,0.0,0.0,0.0,0.0,0.0
536,Let’s get it DOC! 💪🏽💪🏽,0.0,0.0,0.0,0.0,0.0,0.0,1.0
537,:_Buffer1::_Love::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
538,SPEED,0.0,0.0,0.0,0.0,0.0,0.0,1.0
539,YAYAYAYAAYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
540,yayayayayaayyaayay,0.0,0.0,0.0,0.0,0.0,0.0,1.0
541,Violence speed momentum,0.0,0.0,0.0,0.0,0.0,0.0,1.0
542,Baby baby,0.0,0.0,0.0,0.0,0.0,0.0,1.0
543,Yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
544,yayayayayay,0.0,0.0,0.0,0.0,0.0,0.0,1.0
545,Yaaaaaaaaaa members not one babe,0.0,0.0,0.0,0.0,0.0,0.0,1.0
546,DONT YOU DARE PEAK JHONY BOY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
547,🤑😎,0.0,0.0,0.0,0.0,0.0,0.0,1.0
548,lets go,0.0,0.0,0.0,0.0,0.0,0.0,1.0
549,people who don't know how to sub honestly should learn how to read.,0.0,0.0,0.0,0.0,0.0,0.0,1.0
550,Eyes -> How barbaric. [stop spamming symbols] [warning],0.0,0.0,0.0,0.0,0.0,0.0,1.0
551,BO2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
552,RAUUUUUL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
553,Салам Алейкум,0.0,0.0,0.0,0.0,0.0,0.0,1.0
554,Trickle in,0.0,0.0,0.0,0.0,0.0,0.0,1.0
555,lets goooooo CC:_Handshake::_Handshake::_Handshake::_Handshake:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
556,👍🏼:yt:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
557,:_Spit::_Spit::_Spit:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
558,Cmon doc do it,0.0,0.0,0.0,0.0,0.0,0.0,1.0
559,DOC IS A BOOMER,1.0,0.0,0.0,0.0,0.0,0.0,0.0
560,:_Warcry::_Warcry::_Warcry::_Warcry::_Warcry:64 :_Handshake::_Handshake::_Handshake:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
561,wow bhaiyaa,0.0,0.0,0.0,0.0,0.0,0.0,1.0
562,CLICK IT PPL!!!!!!!!!!!!!!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
563,YAYAYAYAYAYAYAYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
564,YAYAYA WE'RE READY TO DOMINATE BABY!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
565,yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
566,Салам Алейкум,0.0,0.0,0.0,0.0,0.0,0.0,1.0
567,Song name: Daniel Deluxe - Territory,0.0,0.0,0.0,0.0,0.0,0.0,1.0
568,YAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
569,YAYYAYAYyyY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
570,let's goooooooooooooo!!! doctor,0.0,0.0,0.0,0.0,0.0,0.0,1.0
571,:elbowcough:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
572,TURN IT UP!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
573,yo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
574,yyayayayayayayay,0.0,0.0,0.0,0.0,0.0,0.0,1.0
575,Black ops 1 was awesome but black ops 2 felt as competitive as mw2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
576,Yayayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
577,HEY DOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
578,yes. finally. something that will distract me from homework,0.0,0.0,0.0,0.0,0.0,0.0,1.0
579,yayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
580,was thinking of jumping off this balcony guess I'll see this tho,0.0,0.0,0.0,0.0,0.0,0.0,1.0
581,:_Nosedrip:Ez Win today,0.0,0.0,0.0,0.0,0.0,0.0,1.0
582,Start already,0.0,0.0,0.0,0.0,0.0,0.0,1.0
583,:elbowcough:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
584,"Champs, can we start racking up those likes on the video to support the 2x as he brings the violence today? CLICK IT",0.0,0.0,0.0,0.0,0.0,0.0,1.0
585,!vsnz,0.0,0.0,0.0,0.0,0.0,0.0,1.0
586,STONE! Welcome to the slick daddy club,0.0,0.0,0.0,0.0,0.0,0.0,1.0
587,yayayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
588,29-0 🦅,0.0,0.0,0.0,0.0,0.0,0.0,1.0
589,like for 2x😘yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
590,:buffering::buffering::buffering:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
591,Trickle in CC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
592,hola gente en español,0.0,0.0,0.0,0.0,0.0,0.0,1.0
593,🎵OH YA YA OH YA YA🎵,0.0,0.0,0.0,0.0,0.0,0.0,1.0
594,YAYAYAYAYAYAYAAYAYYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
595,first we grab em. THEN WE SNAP EM,0.0,0.0,0.0,0.0,0.0,0.0,1.0
596,THIS BEAT IS SIIIICK,0.0,0.0,0.0,0.0,0.0,0.0,1.0
597,What are your thoughts on Khabibs retirement Doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
598,baby baby baby,0.0,0.0,0.0,0.0,0.0,0.0,1.0
599,this music is awesome 👌,0.0,0.0,0.0,0.0,0.0,0.0,1.0
600,givem the love 2nite,0.0,0.0,0.0,0.0,0.0,0.0,1.0
601,LETS GETTTTT IT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
602,Don't you ever peak Johnny boy!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
603,yayayayayayayaay,0.0,0.0,0.0,0.0,0.0,0.0,1.0
604,Ohhh Yeaahhh,0.0,0.0,0.0,0.0,0.0,0.0,1.0
605,Violence,0.0,0.0,0.0,0.0,0.0,0.0,1.0
606,:_Buffer1::_Snooze:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
607,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
608,The two time back to back,0.0,0.0,0.0,0.0,0.0,0.0,1.0
609,NOOOOOO Its STONEMOUNTAIN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
610,Song Name/,0.0,0.0,0.0,0.0,0.0,0.0,1.0
611,GET IN!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
612,Chad moment,0.0,0.0,0.0,0.0,0.0,0.0,1.0
613,VSM,0.0,0.0,0.0,0.0,0.0,0.0,1.0
614,Soundtrack name?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
615,Violence seep and momentum,0.0,0.0,0.0,0.0,0.0,0.0,1.0
616,"oh now it's not ""member$ only"" that can chat? wow mighty humble of the ""2 time""",0.0,0.0,0.0,0.0,0.0,0.0,1.0
617,وعليكم السلام,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618,BABY BABY BABY BABY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
619,RIP JOE ROGAN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
620,TRICKLE IN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
621,VOILENCE SPEED MOMENTUM,0.0,0.0,0.0,0.0,0.0,0.0,1.0
622,YAYAYA VSM NEW,0.0,0.0,0.0,0.0,0.0,0.0,1.0
623,like for 2x😘yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
624,RAAUUUUUUUUUUUUUULLLLLLL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
625,yayayayayayayayayayayayaayyaayyayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
626,Rauuuuuulllll,0.0,0.0,0.0,0.0,0.0,0.0,1.0
627,:_Buffer1:ChampionsClub:_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
628,Johnny,0.0,0.0,0.0,0.0,0.0,0.0,1.0
629,Hi Johnny bandini,0.0,0.0,0.0,0.0,0.0,0.0,1.0
630,sup grandpa,0.0,0.0,0.0,0.0,0.0,0.0,1.0
631,Can't wait for this stream. Who's with me?!?!?! Yayaya!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
632,RAAAAAAAUUUUUULL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
633,JOHNNY BADINI,0.0,0.0,0.0,0.0,0.0,0.0,1.0
634,Yayayayayayaagagag,0.0,0.0,0.0,0.0,0.0,0.0,1.0
635,NO IT'S STONEMOUNTAIN!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
636,like for 2x😘yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
637,VSM,0.0,0.0,0.0,0.0,0.0,0.0,1.0
638,lol,0.0,0.0,0.0,0.0,0.0,0.0,1.0
639,Schuyler -> Sometimes I even amaze myself. [stop spamming caps] [warning],0.0,0.0,0.0,0.0,0.0,0.0,1.0
640,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
641,MEMBERS ONLY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
642,lers go,0.0,0.0,0.0,0.0,0.0,0.0,1.0
643,LETS SEE WHAT YOU GOT TODAY DOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
644,"Champs, can we start racking up those likes on the video to support the 2x as he brings the violence today? CLICK IT",0.0,0.0,0.0,0.0,0.0,0.0,1.0
645,the doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
646,Lets go doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
647,letsss go,0.0,0.0,0.0,0.0,0.0,0.0,1.0
648,:_Pudge::_Pudge:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
649,CHAMPION'S CLUB,0.0,0.0,0.0,0.0,0.0,0.0,1.0
650,:_Giggles::_Giggles:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
651,hello,0.0,0.0,0.0,0.0,0.0,0.0,1.0
652,Johnny bandinii,0.0,0.0,0.0,0.0,0.0,0.0,1.0
653,like for 2x😘yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
654,The doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
655,Pouet,0.0,0.0,0.0,0.0,0.0,0.0,1.0
656,Johnny bandini,0.0,0.0,0.0,0.0,0.0,0.0,1.0
657,:_Buffer1:Taste The Fear:_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
658,PAKISTAN in the house!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
659,Yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
660,:_Buffer1::_Warcry::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
661,DOCTORRR:_Buffer1::_Comm1::_Comm2::_Buffer2::_Mrs::_Spit::_Handshake::_Yaya::_Yaya::_Yaya:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
662,RRRRAULLLL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
663,hi,0.0,0.0,0.0,0.0,0.0,0.0,1.0
664,:_Giggles::_Giggles::_Giggles:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
